final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,high_quality_direct_evidence_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,internal_gap_seconds,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,direct_evidence_coverage_0_1,strong_direct_evidence_rows,radio_limited_degradation_flag_rows,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,episode_confidence_gate_pass,episode_critical_override_flag,episode_critical_override_reason,final_episode_handoff_flag,episode_keep_path,episode_priority_severity,operational_incident_id,incident_bridge_decision
LTE-TP-EP-000425,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:43:27+02:00,2025-08-27 01:43:30+02:00,4,-17.79477516,177.39536154,-17.79447074,177.39514009,ECI:1069126.0,1069126.0,138.0,9310.0,28.0,0.278984,2.053028,,,,85.85,75.99,99.02,93.55,75.3,54.525,0,4,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,4.0,1.0,0.0,4.0,55.985545516974376,0.0,1.0,4,4,True,44.0,83.9,61.28,73.72,Critical,High,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000308,"new:gap=1.0s,dist=14.798556668254488m,cell=False,family=True"
LTE-TP-EP-000426,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:43:36+02:00,2025-08-27 01:43:40+02:00,5,-17.7936536,177.3949411,-17.7931593,177.3950093,ECI:1069080.0,1069080.0,140.0,356.0,1.0,2.875384,3.438664,,,,83.13,68.524,89.94,85.704,81.74,47.529999999999994,0,5,0,5,radio_limited_degradation,normal,radio,statistical_only_retained,4.0,5.0,5.0,1.0,0.0,5.0,83.057323066505,0.0,1.0,5,5,True,51.25,79.21,62.75,71.8,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000309,"new:gap=6.0s,dist=93.27251597813121m,cell=False,family=True"
LTE-TP-EP-000427,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:43:41+02:00,2025-08-27 01:43:43+02:00,3,-17.79315894,177.39500944,-17.79291307,177.39505489,ECI:1069126.0,1069126.0,138.0,9310.0,28.0,0.76024,3.71156,16.71823685603798,13.006676856037979,0.2220066644563376,80.63,70.66666666666667,97.34,76.65666666666667,76.85,63.339999999999996,0,3,0,3,rb_efficiency_underperformance,normal,radio,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,27.8050494192673,0.0,1.0,3,2,True,36.75,77.02,64.26,71.28,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000310,"new:gap=1.0s,dist=0.04268642107332779m,cell=False,family=True"
LTE-TP-EP-000429,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:02+02:00,2025-08-27 01:44:05+02:00,4,-17.79055121,177.3947907,-17.79018061,177.39463171,ECI:1069086.0,1069086.0,138.0,1850.0,3.0,1.61664,3.027304,,,,74.54,65.815,94.34,87.185,50.34,39.6975,0,4,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,4.0,1.0,0.0,4.0,58.771256600909176,0.0,1.0,4,4,True,44.0,79.97,45.09,64.27,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000311,"new:gap=19.0s,dist=264.11260025320405m,cell=False,family=True"
LTE-TP-EP-000430,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:06+02:00,2025-08-27 01:44:25+02:00,16,-17.79006007,177.394578,-17.78787405,177.39334844,ECI:1069126.0,1069126.0,138.0,9310.0,28.0,2.1424,4.812248,,,,66.34,60.244375,92.5,82.9475,39.6,32.4975,0,16,0,11,radio_limited_degradation,normal,radio,statistical_only_retained,19.0,20.0,16.0,0.8,4.0,8.0,260.32914257807755,0.0,0.6875,11,16,True,80.0,86.99,34.8,63.5,Critical,Low,False,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,Medium,INC-000312,"new:gap=1.0s,dist=14.559918405429348m,cell=False,family=True"
LTE-TP-EP-000431,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:33+02:00,2025-08-27 01:44:38+02:00,5,-17.78701758,177.39278933,-17.78648658,177.39245008,ECI:1069086.0,1069086.0,138.0,9310.0,28.0,6.700056,8.9016,63.2571065,54.7067385,0.13516849683916543,71.0,58.372,76.55,68.196,73.71,46.37,0,5,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,5.0,0.8333333333333334,1.0,3.0,42.28220251900533,0.0,0.8,4,3,True,36.75,64.51,56.45,60.88,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000313,new_session_or_first_episode
LTE-TP-EP-000434,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:53+02:00,2025-08-27 01:44:56+02:00,4,-17.7851375,177.39123329,-17.7849005,177.3907639,ECI:1069086.0,1069086.0,138.0,1850.0,3.0,3.87928,5.63938,,,,65.69,61.1225,86.42,80.25750000000001,46.21,37.7275,0,4,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,4.0,1.0,0.0,4.0,69.66678769777025,0.0,1.0,4,4,True,44.0,74.27,42.54,59.99,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000314,"new:gap=15.0s,dist=197.7412678440633m,cell=True,family=True"
LTE-TP-EP-000435,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:57+02:00,2025-08-27 01:45:00+02:00,4,-17.784845,177.3906459,-17.7846709,177.3903094,ECI:1069126.0,1069126.0,138.0,9310.0,28.0,0.495824,3.8712039999999996,,,,79.52,74.4675,98.26,88.83,71.27,56.915,0,4,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,4.0,1.0,0.0,4.0,54.74665240725895,0.0,1.0,4,4,True,44.0,82.34,59.86,72.22,Critical,Medium,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000315,"new:gap=1.0s,dist=13.935009298167328m,cell=False,family=True"
LTE-TP-EP-000436,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:01+02:00,2025-08-27 01:45:01+02:00,1,-17.7846147,177.3901985,-17.7846147,177.3901985,ECI:3624000.0,3624000.0,138.0,9310.0,28.0,0.895584,0.895584,,,,75.23,75.23,96.87,96.87,48.79,48.79,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,13.301575997631385,0.0,1.0,1,1,True,22.25,78.22,46.59,63.98,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000316,"new:gap=1.0s,dist=13.301575997763912m,cell=False,family=True"
LTE-TP-EP-000438,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:05+02:00,2025-08-27 01:45:06+02:00,2,-17.78444069,177.38985531,-17.78438351,177.38973891,ECI:1069086.0,1069086.0,138.0,1850.0,3.0,0.039544,0.32685600000000004,,,,82.76,82.305,99.86,98.85499999999999,62.3,62.075,0,2,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,14.053667232173154,0.0,0.5,1,2,True,29.5,82.02,51.67,68.36,Critical,Medium,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000317,"new:gap=4.0s,dist=41.16785563738039m,cell=False,family=True"
LTE-TP-EP-000443,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:23+02:00,2025-08-27 01:45:26+02:00,3,-17.7835613,177.3876591,-17.7834063,177.3873432,ECI:3623997.0,3623997.0,153.0,41186.0,41.0,0.004312,0.040032,,,,82.63,75.18333333333334,99.98,94.21666666666665,61.43,51.923333333333325,0,3,0,3,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,3.0,0.75,1.0,2.0,50.026428313128754,0.0,1.0,3,3,True,27.0,80.29,53.7,68.32,Critical,Medium,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000318,"new:gap=17.0s,dist=238.43804677329825m,cell=False,family=True"
LTE-TP-EP-000444,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:27+02:00,2025-08-27 01:45:27+02:00,1,-17.7833374,177.3872403,-17.7833374,177.3872403,ECI:1069126.0,1069126.0,153.0,41186.0,41.0,0.204552,0.204552,,,,81.98,81.98,99.28,99.28,60.84,60.84,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,13.319260857459632,0.0,1.0,1,1,True,22.25,80.02,55.63,69.05,Critical,Medium,True,True,critical_impact_with_verified_direct_evidence,True,critical_verified_direct_evidence_override,High,INC-000319,"new:gap=1.0s,dist=13.319260857406093m,cell=False,family=True"
LTE-TP-EP-000447,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:45:49+02:00,2025-08-27 01:45:49+02:00,1,-17.78150941,177.38549635,-17.78150941,177.38549635,ECI:3623987.0,3623987.0,153.0,40790.0,41.0,3.191824,3.191824,60.347314999999995,57.155491,0.05289090326553883,81.52,81.52,81.5,81.5,81.54,81.54,0,1,0,1,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,13.506181440627229,0.0,1.0,1,0,False,22.25,66.69,71.16,68.7,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000320,"new:gap=22.0s,dist=274.6144319484586m,cell=False,family=False"
LTE-TP-EP-000449,542020041221088+20250827123517+Fiji-Nadi-LTE-DL-D!20250827114634,Fiji-Nadi-LTE-DL-D,2025-08-27 01:46:07+02:00,2025-08-27 01:46:09+02:00,2,-17.7800245,177.3836861,-17.77998904,177.38357653,ECI:3624137.0,3624137.0,138.0,356.0,1.0,6.856496,7.033176,33.200264164355,25.990408164354996,0.21716260943913698,71.66,61.66,60.86,57.93,84.85,66.215,0,2,0,2,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,2.0,0.6666666666666666,1.0,1.0,24.978667375574602,0.0,1.0,2,2,True,18.5,49.54,68.98,58.29,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000321,"new:gap=18.0s,dist=252.98696329544896m,cell=False,family=False"
LTE-TP-EP-000450,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:46:43+02:00,2025-08-27 01:46:43+02:00,1,-17.7794851,177.38104013,-17.7794851,177.38104013,ECI:3624137.0,3624137.0,153.0,356.0,1.0,42.72388,42.72388,134.8689,92.14501999999999,0.3167808145539854,68.76,68.76,56.52,56.52,83.73,83.73,0,1,0,1,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,1,0,False,22.25,47.95,72.8,59.13,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000322,new_session_or_first_episode
LTE-TP-EP-000451,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:47:47+02:00,2025-08-27 01:47:52+02:00,5,-17.77777924,177.37761624,-17.77759225,177.37724552,ECI:3623990.0,3623990.0,158.0,40988.0,41.0,0.022184,0.08628,,,,76.46,73.574,90.92,88.564,59.06,55.258,0,5,0,4,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,5.0,0.8333333333333334,1.0,4.0,44.22395924231952,0.0,0.8,4,5,True,42.75,78.29,51.34,66.16,High,Medium,True,False,,True,priority_and_confidence_gate,High,INC-000323,"new:gap=64.0s,dist=409.16182712823945m,cell=False,family=False"
LTE-TP-EP-000453,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:07+02:00,2025-08-27 01:48:07+02:00,1,-17.77688546,177.3764893,-17.77688546,177.3764893,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,4.548976,4.548976,,,,67.09,67.09,75.08,75.08,57.32,57.32,0,1,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.13627375465569466,0.0,1.0,1,1,True,22.25,61.87,52.99,57.88,High,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000324,"new:gap=15.0s,dist=112.19754705593972m,cell=False,family=True"
LTE-TP-EP-000455,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:28+02:00,2025-08-27 01:48:30+02:00,3,-17.77583656,177.37567579,-17.7756629,177.3755572,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,0.051184,0.0564,12.651765880505653,12.595365880505653,0.004457875725230055,72.01,70.08666666666666,69.82,66.66333333333334,77.37,74.27,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,31.480951469840928,0.0,1.0,3,1,True,36.75,60.76,67.25,63.68,High,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000325,"new:gap=21.0s,dist=144.99359921637398m,cell=True,family=True"
LTE-TP-EP-000456,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:35+02:00,2025-08-27 01:48:37+02:00,3,-17.7754088,177.3753685,-17.77534328,177.37533143,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,0.116424,0.131448,,,,86.81,84.95,90.59,90.51333333333334,82.41,78.15333333333332,0,3,0,2,radio_limited_degradation,normal,radio,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,21.54272073370486,0.0,0.6666666666666666,2,3,True,36.75,77.11,67.41,72.75,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000325,"bridged:gap=5.0s,dist=34.60576337957918m,cell=True,family=True"
LTE-TP-EP-000457,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:41+02:00,2025-08-27 01:48:45+02:00,3,-17.77520749,177.37524685,-17.77506832,177.37518586,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,0.067048,0.086544,0.27724539717123803,0.21019739717123803,0.24183629623466182,81.47,75.08333333333333,90.7,76.74666666666667,78.82,73.04666666666667,0,3,0,1,radio_limited_degradation,normal,radio,statistical_only_retained,4.0,5.0,3.0,0.6,2.0,2.0,11.631114942279721,0.0,0.3333333333333333,1,2,True,24.75,70.72,61.0,66.35,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000325,"bridged:gap=4.0s,dist=17.55543854805827m,cell=True,family=True"
LTE-TP-EP-000458,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:59+02:00,2025-08-27 01:48:59+02:00,1,-17.7742432,177.3748038,-17.7742432,177.3748038,EARFCN:40988.0|PCI:158.0,,158.0,40988.0,41.0,12.979688,12.979688,74.31100440549699,61.33131640549699,0.17466710487686338,78.55,78.55,71.4,71.4,87.28,87.28,0,1,0,1,rolling_local_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,1,0,False,22.25,59.11,75.46,66.47,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000326,new_session_or_first_episode
LTE-TP-EP-000459,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,2025-08-27 01:49:05+02:00,2025-08-27 01:49:05+02:00,1,-17.7739675,177.3746823,-17.7739675,177.3746823,ECI:1066772.0,1066772.0,157.0,500.0,1.0,69.44632,69.44632,210.8213366303975,141.3750166303975,0.3294084038645015,75.4,75.4,55.78,55.78,99.39,99.39,1,0,0,1,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,resource,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,4.972971063954742,100.0,1.0,1,0,False,22.25,47.4,99.54,70.86,Medium,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000327,"new:gap=6.0s,dist=33.24660280794781m,cell=False,family=False"
LTE-TP-EP-000460,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,2025-08-27 01:49:12+02:00,2025-08-27 01:49:12+02:00,1,-17.7736596,177.3745738,-17.7736596,177.3745738,ECI:1066816.0,1066816.0,157.0,500.0,1.0,81.76271,81.76271,182.86230474498095,101.09959474498095,0.4471271983256798,76.25,76.25,59.13,59.13,97.18,97.18,1,0,0,1,sudden_drop,ml_hgb_strict_causal_temporal_underperformance,temporal,statistical_and_ml_consensus,0.0,1.0,1.0,1.0,0.0,1.0,8.471977155956333,100.0,1.0,1,0,False,22.25,49.91,97.88,71.5,Medium,Very High,True,False,,True,priority_and_confidence_gate,High,INC-000328,"new:gap=7.0s,dist=36.11318996202427m,cell=False,family=True"
LTE-TP-EP-000461,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,2025-08-27 01:49:20+02:00,2025-08-27 01:49:20+02:00,1,-17.77354577,177.37455317,-17.77354577,177.37455317,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,24.954016,24.954016,111.79482125,86.84080525,0.2232126293596091,63.8,63.8,61.98,61.98,66.03,66.03,0,1,0,1,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,0.23373535742344614,0.0,1.0,1,0,False,22.25,52.05,59.52,55.41,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000329,"new:gap=8.0s,dist=12.84445556333676m,cell=True,family=False"
LTE-TP-EP-000462,542020041221088+20250827123738+Fiji-Nadi-LTE-DL-D!20250827115101,Fiji-Nadi-LTE-DL-D,2025-08-27 01:49:36+02:00,2025-08-27 01:49:36+02:00,1,-17.77270609,177.37426741,-17.77270609,177.37426741,ECI:1066772.0,1066772.0,157.0,500.0,1.0,102.16285,102.16285,185.31654659922697,83.15369659922696,0.5512883327193739,64.98,64.98,54.27,54.27,78.07,78.07,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,9.070177840984439,0.0,1.0,1,0,False,22.25,46.27,68.55,56.29,Medium,High,True,False,,True,priority_and_confidence_gate,Medium,INC-000330,"new:gap=16.0s,dist=98.14895519852398m,cell=False,family=False"
LTE-TP-EP-000463,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,Fiji-Nadi-LTE-DL-D,2025-08-27 01:51:16+02:00,2025-08-27 01:51:17+02:00,2,-17.76868706,177.37679107,-17.7686903,177.3766705,ECI:3623986.0,3623986.0,154.0,40790.0,41.0,12.968984,15.8578565,60.347314999999995,41.60058599999999,0.2622656512260919,55.33,53.385,46.73,42.989999999999995,66.35,66.095,0,2,0,2,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,18.60475840344458,0.0,1.0,2,0,False,29.5,41.49,59.7,49.68,Medium,Medium,True,False,,True,priority_and_confidence_gate,Medium,INC-000331,new_session_or_first_episode
LTE-TP-EP-000464,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,Fiji-Nadi-LTE-DL-D,2025-08-27 01:51:21+02:00,2025-08-27 01:51:22+02:00,2,-17.7686856,177.3763951,-17.7686875,177.3763218,ECI:1066815.0,1066815.0,157.0,40988.0,41.0,0.943112,1.17726,,,,82.78,82.475,87.7,86.88,78.77,77.095,0,2,0,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,22.484530731610704,0.0,0.0,0,2,True,29.5,72.94,58.66,66.52,High,Medium,True,False,,True,priority_and_confidence_gate,High,INC-000332,"new:gap=4.0s,dist=29.166971634850903m,cell=False,family=False"
LTE-TP-EP-000466,542020041221088+20250827123818+Fiji-Nadi-LTE-DL-D!20250827115313,Fiji-Nadi-LTE-DL-D,2025-08-27 01:52:09+02:00,2025-08-27 01:52:10+02:00,2,-17.771014,177.3738915,-17.77100715,177.37388146,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,0.124712,10.97386,64.20087330153778,42.37786530153778,0.003216440606031179,83.01,72.19500000000001,83.18,66.135,82.8,79.60499999999999,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,5.959022976267776,0.0,1.0,2,2,True,29.5,65.5,71.3,68.11,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000333,"new:gap=47.0s,dist=364.8964663433687m,cell=False,family=True"
LTE-TP-EP-000469,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:21+02:00,2025-08-27 01:54:21+02:00,1,-17.77603561,177.36804676,-17.77603561,177.36804676,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,2.790208,2.790208,72.48923773811869,69.6990297381187,0.03849134143305745,91.51,91.51,91.29,91.29,91.77,91.77,0,1,0,1,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,8.52971105106321,0.0,1.0,1,1,True,22.25,74.03,78.83,76.19,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000334,new_session_or_first_episode
LTE-TP-EP-000470,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:27+02:00,2025-08-27 01:54:28+02:00,2,-17.7765906,177.3681897,-17.7766778,177.3682071,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,7.682456,23.772323,130.09425429461572,90.23206429461572,0.08968023367435451,89.3,79.19999999999999,87.33,72.23,91.7,87.715,0,2,0,2,rb_conditioned_underperformance,ml_quantile_p75_resource_underperformance,resource,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,28.766978218576003,0.0,1.0,2,0,False,29.5,69.1,77.78,73.0,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000335,"new:gap=6.0s,dist=63.54108667811808m,cell=True,family=False"
LTE-TP-EP-000471,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:34+02:00,2025-08-27 01:54:36+02:00,3,-17.777129,177.36826133,-17.77731042,177.3682741,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,0.009152,3.67612,119.0290425,76.9034285,0.00014428482252785526,90.34,80.87,93.35,78.37666666666667,92.02,83.92333333333333,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,20.48846745469364,0.0,1.0,3,2,True,36.75,75.46,76.99,76.15,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000336,"new:gap=6.0s,dist=50.49875291596722m,cell=True,family=False"
LTE-TP-EP-000472,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:43+02:00,2025-08-27 01:54:45+02:00,3,-17.77795914,177.3682912,-17.7782358,177.3683033,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,0.012352,1.822016,119.0290425,92.33481950000001,0.0002848577124995353,87.55,78.66000000000001,85.31,76.89666666666666,92.55,80.81333333333333,0,3,0,3,radio_limited_degradation,normal,temporal,statistical_only_retained,2.0,3.0,3.0,1.0,0.0,3.0,30.985890680869094,0.0,1.0,3,2,True,36.75,71.07,76.48,73.5,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000337,"new:gap=7.0s,dist=72.157193208895m,cell=True,family=True"
LTE-TP-EP-000473,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:53+02:00,2025-08-27 01:54:54+02:00,2,-17.7788813,177.3685221,-17.77888065,177.36852729,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,1.05068,7.1178,49.79234980903473,48.74166980903473,0.02110123350333139,88.47,76.63,85.46,69.72,92.14,85.07,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,9.778793731239674,0.0,1.0,2,2,True,29.5,67.54,77.34,71.95,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000338,"new:gap=8.0s,dist=75.4227597127241m,cell=True,family=True"
LTE-TP-EP-000475,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:56:31+02:00,2025-08-27 01:56:32+02:00,2,-17.77298,177.3675524,-17.77298395,177.36755289,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,0.070656,4.852164,75.2544643873245,65.6207923873245,0.0011917540147002095,87.62,81.6,91.56,85.1,82.8,77.315,0,2,0,2,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,0.0,2.0,18.46460886032066,0.0,1.0,2,1,True,29.5,74.43,70.73,72.76,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000339,new_session_or_first_episode
LTE-TP-EP-000476,542020041221088+20250827123938+Fiji-Nadi-LTE-DL-D!20250827115735,Fiji-Nadi-LTE-DL-D,2025-08-27 01:56:48+02:00,2025-08-27 01:56:48+02:00,1,-17.77230661,177.36877039,-17.77230661,177.36877039,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,7.565872,7.565872,44.1015566245362,36.5356846245362,0.17155566785120405,78.3,78.3,67.04,67.04,92.07,92.07,0,1,0,1,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,0.0,1.0,8.776191262610862,0.0,1.0,1,0,False,22.25,55.84,79.05,66.29,High,High,True,False,,True,priority_and_confidence_gate,High,INC-000340,"new:gap=16.0s,dist=149.3075625006998m,cell=True,family=True"
