final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,radio_limited_degradation_flag_rows,rolling_drop_flag_rows,sudden_drop_flag_rows,rolling_sustained_degradation_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,direct_evidence_coverage_0_1,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-001621,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:50:52+02:00,2025-08-28 02:50:52+02:00,1,-17.6344297,177.4534287,-17.6344297,177.4534287,ECI:1077825.0,1077825.0,167.0,40988.0,41.0,6.090096,6.090096,,,,77.8,77.8,78.68,78.68,76.73,76.73,0,1,0,rb_efficiency_underperformance,ml_quantile_p75_resource_underperformance,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.25442700211880465,0.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,6,1.0,True,17.0,63.26,67.55,65.19,High,High,True,High
LTE-TP-EP-001284,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,Fiji-Nadi-LTE-DL-D,2025-08-28 01:04:48+02:00,2025-08-28 01:04:49+02:00,2,-17.63559176,177.47820704,-17.63551238,177.47822184,ECI:1077964.0,1077964.0,377.0,356.0,1.0,0.695288,0.93632,,,,76.9,75.685,97.57,96.725,51.64,49.975,0,2,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,17.250155940215386,0.0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,4,1.0,True,24.0,78.97,48.31,65.17,High,Medium,True,High
LTE-TP-EP-001885,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,Fiji-Nadi-LTE-DL-D,2025-08-28 03:52:40+02:00,2025-08-28 03:52:44+02:00,5,-17.61676556,177.44703495,-17.6163984,177.4465679,ECI:3636033.0,3636033.0,232.0,41384.0,41.0,1.929832,3.673128,,,,75.01,67.884,84.25,73.966,63.72,60.45,0,5,0,radio_limited_degradation,normal,radio,statistical_only_retained,4.0,5.0,5.0,1.0,5.0,64.42724216276582,0.0,0,0,1,0,5,0,0,5,0,0,0,5,0,0,5,11,1.0,True,45.0,71.87,56.97,65.16,High,Medium,True,High
LTE-TP-EP-001479,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:15:17+02:00,2025-08-28 02:15:18+02:00,2,-17.6035258,177.4529345,-17.603536,177.4529132,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,0.767024,2.086644,23.58352617874804,21.371878506741023,0.0346459811983205,77.24,74.975,74.16,70.03999999999999,81.0,81.0,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,4.708038526840681,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,1.0,False,24.0,60.59,70.75,65.16,High,High,True,High
LTE-TP-EP-000662,542020041221088+20250827134427+Fiji-Nadi-LTE-DL-D!20250827131213,Fiji-Nadi-LTE-DL-D,2025-08-27 03:11:55+02:00,2025-08-27 03:11:56+02:00,2,-17.77683173,177.43240343,-17.77680505,177.43242336,ECI:1067060.0,1067060.0,129.0,41186.0,41.0,0.012176,0.096868,20.80360031561693,20.62204031561693,0.0006934981470751908,76.61,76.16,73.02,72.72,81.0,80.37,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,6.988279772601201,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,1.0,False,24.0,60.69,70.59,65.15,High,High,True,High
LTE-TP-EP-001132,542020041221088+20250828103047+Fiji-Nadi-LTE-DL-D!20250828102736,Fiji-Nadi-LTE-DL-D,2025-08-28 00:27:31+02:00,2025-08-28 00:27:32+02:00,2,-17.71986877,177.45344193,-17.7196384,177.4535854,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,2.596864,4.667552000000001,33.48785292221453,26.749612922214528,0.11908648209661582,73.54,73.305,67.53,63.07,90.75,85.82,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,29.815621253278728,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,1.0,False,24.0,55.53,76.83,65.12,High,High,True,High
LTE-TP-EP-000406,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:44:02+02:00,2025-08-27 01:44:07+02:00,6,-17.79055121,177.3947907,-17.78993516,177.3945255,ECI:1069086.0,1069086.0,138.0,1850.0,3.0,1.61664,3.334352,,,,74.54,64.72833333333334,94.34,85.54833333333333,50.34,39.281666666666666,0,6,0,radio_limited_degradation,normal,radio,statistical_only_retained,5.0,6.0,6.0,1.0,6.0,88.29154954687013,0.0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,6,12,1.0,True,52.0,81.56,44.99,65.1,Critical,Medium,True,High
LTE-TP-EP-001651,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,Fiji-Nadi-LTE-DL-D,2025-08-28 02:55:18+02:00,2025-08-28 02:55:19+02:00,2,-17.63548704,177.45632911,-17.63539999,177.45631715,ECI:3640375.0,3640375.0,275.0,40988.0,41.0,1.785216,3.505764,,,,78.29,72.525,93.75,87.72999999999999,59.39,53.935,0,2,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,19.826138558204924,0.0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,2,4,1.0,True,24.0,74.81,53.18,65.07,High,Medium,True,High
LTE-TP-EP-000848,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,Fiji-Nadi-LTE-DL-D,2025-08-27 04:07:21+02:00,2025-08-27 04:07:21+02:00,1,-17.7637315,177.4408895,-17.7637315,177.4408895,ECI:1069372.0,1069372.0,136.0,40790.0,41.0,5.920696,5.920696,,,,77.6,77.6,79.28,79.28,75.55,75.55,0,1,0,rb_efficiency_underperformance,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0024631447546817264,0.0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,5,1.0,True,17.0,63.71,66.66,65.04,High,High,True,High
LTE-TP-EP-001451,542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,Fiji-Nadi-LTE-DL-D,2025-08-28 02:02:58+02:00,2025-08-28 02:02:58+02:00,1,-17.60494725,177.45511734,-17.60494725,177.45511734,ECI:1076791.0,1076791.0,183.0,41384.0,41.0,0.161424,0.161424,,,,77.59,77.59,90.44,90.44,61.89,61.89,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.02232420578017902,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,72.08,56.42,65.03,High,Medium,True,High
LTE-TP-EP-001753,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,Fiji-Nadi-LTE-DL-D,2025-08-28 03:21:11+02:00,2025-08-28 03:21:12+02:00,2,-17.62255193,177.46359238,-17.6226484,177.4636598,ECI:3638804.0,3638804.0,250.0,500.0,1.0,6.509336,8.612208,52.69362792300923,41.97854792300923,0.15448565099052503,75.09,74.265,68.53,66.56,87.93,83.685,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,20.40609820684816,0.0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,5,1.0,True,24.0,56.91,74.89,65.0,High,High,True,High
LTE-TP-EP-000066,542020041221088+20250827100005+Fiji-Nadi-LTE-DL-D!20250827095853,Fiji-Nadi-LTE-DL-D,2025-08-26 23:57:56+02:00,2025-08-26 23:57:56+02:00,1,-17.8089618,177.403915,-17.8089618,177.403915,ECI:1065267.0,1065267.0,145.0,41186.0,41.0,0.411072,0.411072,21.080150780066248,20.669078780066247,0.019500429778173917,77.54,77.54,73.24,73.24,82.8,82.8,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,15.627761321849173,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,59.18,72.1,64.99,High,High,True,Medium
LTE-TP-EP-001544,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:36:41+02:00,2025-08-28 02:36:43+02:00,3,-17.6274831,177.4423723,-17.6274678,177.4424121,ECI:1079185.0,1079185.0,385.0,41384.0,41.0,2.083072,5.178936,47.0651145,44.9820425,0.044259363270007554,79.08,66.71666666666667,77.31,64.73333333333333,81.24,69.14,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,9.291085092227632,0.0,2,2,2,1,2,2,1,0,0,0,0,3,0,0,3,12,1.0,True,31.0,62.59,67.9,64.98,High,High,True,Medium
LTE-TP-EP-000115,542020041221088+20250827102926+Fiji-Nadi-LTE-DL-D!20250827102813,Fiji-Nadi-LTE-DL-D,2025-08-27 00:27:14+02:00,2025-08-27 00:27:16+02:00,3,-17.8124737,177.4345608,-17.81252471,177.43458832,ECI:1071687.0,1071687.0,332.0,500.0,1.0,1.249344,2.3218,43.970293999999996,41.64849399999999,0.05280383160503772,77.14,70.55333333333333,74.84,64.61666666666666,79.94,77.81,0,3,0,ca_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,19.154474278555686,0.0,2,2,3,2,0,0,0,3,0,0,0,3,0,0,3,12,1.0,False,31.0,61.32,69.42,64.97,High,High,True,Medium
LTE-TP-EP-001450,542020041221088+20250828122022+Fiji-Nadi-LTE-DL-D!20250828120340,Fiji-Nadi-LTE-DL-D,2025-08-28 02:01:43+02:00,2025-08-28 02:01:44+02:00,2,-17.6046294,177.4530047,-17.6046294,177.4530047,ECI:1076791.0,1076791.0,183.0,41384.0,41.0,0.01268,0.0368,18.696731645957858,18.635811645957858,0.0007111966066909616,76.34,75.975,73.85,73.35499999999999,79.38,79.18,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,5,1.0,True,24.0,61.26,69.48,64.96,High,High,True,Medium
LTE-TP-EP-001005,542020041221088+20250827155333+Fiji-Nadi-LTE-DL-D!20250827154000,Fiji-Nadi-LTE-DL-D,2025-08-27 05:38:24+02:00,2025-08-27 05:38:24+02:00,1,-17.74066661,177.45668877,-17.74066661,177.45668877,ECI:1066294.0,1066294.0,487.0,41384.0,41.0,0.00696,0.00696,,,,77.5,77.5,90.98,90.98,61.02,61.02,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,72.48,55.77,64.96,High,Medium,True,Medium
LTE-TP-EP-000076,542020041221088+20250827100345+Fiji-Nadi-LTE-DL-D!20250827100319,Fiji-Nadi-LTE-DL-D,2025-08-27 00:03:18+02:00,2025-08-27 00:03:18+02:00,1,-17.80703805,177.42257921,-17.80703805,177.42257921,ECI:1064755.0,1064755.0,148.0,41186.0,41.0,0.672216,0.672216,27.331852154193882,26.659636154193883,0.02459460106134275,77.48,77.48,76.84,76.84,78.26,78.26,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.005659653134820876,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,61.88,68.7,64.95,High,High,True,Medium
LTE-TP-EP-001472,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:14:12+02:00,2025-08-28 02:14:14+02:00,3,-17.6034013,177.4530125,-17.6034009,177.453011,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,0.012208,25.697664,111.79482125,78.03222925,0.0005921455198928666,79.17,66.36,76.2,60.666666666666664,82.8,73.31666666666666,0,3,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,2.0,3.0,3.0,1.0,3.0,0.493617022684086,0.0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,3,7,1.0,True,31.0,61.02,69.73,64.94,High,High,True,Medium
LTE-TP-EP-001027,542020041221088+20250827160154+Fiji-Nadi-LTE-DL-D!20250827155510,Fiji-Nadi-LTE-DL-D,2025-08-27 05:53:13+02:00,2025-08-27 05:53:14+02:00,2,-17.78877476,177.44170807,-17.78877476,177.44170807,ECI:1067152.0,1067152.0,340.0,41384.0,41.0,0.043656,0.046716,,,,76.18,76.17,90.85,90.84,58.26,58.245,0,2,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,0.005465550170438975,0.0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,1.0,True,24.0,74.13,53.69,64.94,High,Medium,True,Medium
LTE-TP-EP-001477,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:15:04+02:00,2025-08-28 02:15:05+02:00,2,-17.6034578,177.4530322,-17.6034586,177.4530269,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,0.244008,7.2789,40.63121317379653,28.914116176122818,0.008368439565114917,79.86,68.855,78.93,63.35000000000001,81.0,75.58,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,0.6601835420714097,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,3,1.0,False,24.0,61.3,69.4,64.94,High,High,True,Medium
LTE-TP-EP-001476,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:14:49+02:00,2025-08-28 02:14:49+02:00,1,-17.6033886,177.4530203,-17.6033886,177.4530203,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,0.262784,0.262784,15.607545936875342,15.344761936875342,0.016836983921932946,77.46,77.46,73.09,73.09,82.8,82.8,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,59.07,72.1,64.93,High,High,True,Medium
LTE-TP-EP-001546,542020041221088+20250828123823+Fiji-Nadi-LTE-DL-D!20250828123754,Fiji-Nadi-LTE-DL-D,2025-08-28 02:36:53+02:00,2025-08-28 02:36:57+02:00,5,-17.6278615,177.4424519,-17.6281414,177.44245,ECI:1079185.0,1079185.0,385.0,41384.0,41.0,2.283472,5.911568,47.0651145,38.8253865,0.17507081598622265,73.1,63.962,83.01,69.54400000000001,68.53,57.136,0,5,0,radio_limited_degradation,normal,radio,statistical_only_retained,4.0,5.0,5.0,1.0,5.0,38.62004334176345,0.0,3,3,3,1,4,0,0,5,0,0,0,5,0,0,5,19,1.0,True,45.0,70.14,58.55,64.92,High,Medium,True,Medium
LTE-TP-EP-000047,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:49:27+02:00,2025-08-26 23:49:27+02:00,1,-17.8119525,177.39964802,-17.8119525,177.39964802,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,0.576768,0.576768,30.25810696056525,29.68133896056525,0.019061602259245414,77.42,77.42,78.41,78.41,76.21,76.21,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,14.368056751837399,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,63.06,67.16,64.9,High,High,True,Medium
LTE-TP-EP-001757,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,Fiji-Nadi-LTE-DL-D,2025-08-28 03:22:41+02:00,2025-08-28 03:22:41+02:00,1,-17.6266592,177.4623641,-17.6266592,177.4623641,ECI:3638806.0,3638806.0,252.0,500.0,1.0,3.839216,3.839216,37.80144015463909,33.96222415463909,0.10156269137616022,77.42,77.42,73.01,73.01,82.8,82.8,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,25.912727223837525,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,1.0,True,17.0,59.01,72.1,64.9,High,High,True,Medium
LTE-TP-EP-001949,542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,Fiji-Nadi-LTE-DL-D,2025-08-28 04:03:40+02:00,2025-08-28 04:03:40+02:00,1,-17.6051533,177.4496948,-17.6051533,177.4496948,ECI:1082175.0,1082175.0,139.0,40988.0,41.0,0.656088,0.656088,30.45455063853949,29.79846263853949,0.021543184392605573,77.39,77.39,78.26,78.26,76.32,76.32,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,13.217964795363212,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,62.95,67.24,64.88,High,High,True,Medium
LTE-TP-EP-000477,542020041221088+20250827131243+Fiji-Nadi-LTE-DL-D!20250827120629,Fiji-Nadi-LTE-DL-D,2025-08-27 02:05:04+02:00,2025-08-27 02:05:04+02:00,1,-17.77742094,177.37721433,-17.77742094,177.37721433,ECI:1066813.0,1066813.0,158.0,40790.0,41.0,0.054543998,0.054543998,,,,77.34,77.34,90.81,90.81,60.87,60.87,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,8.277926293937655,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,1.0,True,17.0,72.36,55.65,64.84,High,Medium,True,Medium
LTE-TP-EP-001207,542020041221088+20250828105007+Fiji-Nadi-LTE-DL-D!20250828104930,Fiji-Nadi-LTE-DL-D,2025-08-28 00:47:58+02:00,2025-08-28 00:48:01+02:00,4,-17.64804096,177.44038075,-17.648226,177.440634,ECI:1081654.0,1081654.0,355.0,41384.0,41.0,4.905976,5.953192,62.203377,48.894905,0.10423805513104616,76.05,68.2725,68.87,63.917500000000004,84.84,73.5925,0,4,0,ca_underperformance,normal,capability,statistical_only_retained,3.0,4.0,4.0,1.0,4.0,43.07239224475061,0.0,4,4,3,4,0,2,0,0,0,0,0,4,0,0,4,17,1.0,False,38.0,59.91,70.82,64.82,High,High,True,Medium
LTE-TP-EP-002089,542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,Fiji-Nadi-LTE-DL-D,2025-08-28 04:34:48+02:00,2025-08-28 04:34:51+02:00,4,-17.62120553,177.44388726,-17.62088358,177.44386055,ECI:1079095.0,1079095.0,232.0,41384.0,41.0,0.370744,4.588768,,,,77.53,65.145,89.7,75.2075,62.84,52.845,0,4,0,radio_limited_degradation,normal,radio,statistical_only_retained,3.0,4.0,4.0,1.0,4.0,35.92915057984139,0.0,1,1,1,0,4,0,0,4,0,0,0,4,0,0,4,11,1.0,True,38.0,73.15,54.63,64.82,High,Medium,True,Medium
LTE-TP-EP-001470,542020041221088+20250828122241+Fiji-Nadi-LTE-DL-D!20250828121359,Fiji-Nadi-LTE-DL-D,2025-08-28 02:13:59+02:00,2025-08-28 02:13:59+02:00,1,-17.6033947,177.453007,-17.6033947,177.453007,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,0.066952,0.066952,17.94713425,17.88018225,0.0037305120175383983,77.31,77.31,72.82,72.82,82.8,82.8,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.015361585943913151,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1.0,True,17.0,58.86,72.1,64.82,High,High,True,Medium
LTE-TP-EP-002177,542020041221088+20250829102934+Nawaka-LTE-DL!20250829102857,Nawaka-LTE-DL,2025-08-29 00:27:38+02:00,2025-08-29 00:27:39+02:00,2,-17.8128906,177.443264,-17.8128906,177.443264,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,0.305544,3.814276,,,,80.42,67.205,89.93,77.65,68.8,54.44,0,2,0,radio_limited_degradation,normal,radio,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,5,1.0,True,24.0,70.38,58.01,64.81,High,Medium,True,Medium
LTE-TP-EP-001283,542020041221088+20250828113631+Fiji-Nadi-LTE-DL-D!20250828110448,Fiji-Nadi-LTE-DL-D,2025-08-28 01:04:46+02:00,2025-08-28 01:04:46+02:00,1,-17.63574481,177.47818519,-17.63574481,177.47818519,ECI:1077964.0,1077964.0,377.0,1850.0,3.0,2.767192,2.767192,,,,77.29,77.29,90.31,90.31,61.38,61.38,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.429683123850284,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,3,1.0,True,17.0,71.98,56.04,64.81,High,Medium,True,Medium
LTE-TP-EP-001406,542020041221088+20250828121041+Fiji-Nadi-LTE-DL-D!20250828114409,Fiji-Nadi-LTE-DL-D,2025-08-28 01:42:55+02:00,2025-08-28 01:42:55+02:00,1,-17.60359218,177.45111221,-17.60359218,177.45111221,ECI:1076787.0,1076787.0,185.0,41186.0,41.0,0.010432,0.010432,19.042058652384842,19.03162665238484,0.0005478399258419199,77.24,77.24,74.94,74.94,80.04,80.04,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,2.198250607540563,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1.0,False,17.0,60.45,70.03,64.76,High,High,True,Medium
LTE-TP-EP-001987,542020041221088+20250828141158+Fiji-Nadi-LTE-DL-D!20250828141111,Fiji-Nadi-LTE-DL-D,2025-08-28 04:09:38+02:00,2025-08-28 04:09:38+02:00,1,-17.61024952,177.46017772,-17.61024952,177.46017772,ECI:1076429.0,1076429.0,375.0,356.0,1.0,1.180224,1.180224,,,,77.19,77.19,95.87,95.87,54.36,54.36,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,10.900262817104467,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1.0,True,17.0,76.15,50.77,64.73,High,Medium,True,Medium
LTE-TP-EP-001063,542020041221088+20250827161154+Fiji-Nadi-LTE-DL-D!20250827160820,Fiji-Nadi-LTE-DL-D,2025-08-27 06:06:19+02:00,2025-08-27 06:06:19+02:00,1,-17.81213357,177.43856837,-17.81213357,177.43856837,ECI:1064992.0,1064992.0,469.0,1850.0,3.0,1.28184,1.28184,,,,77.16,77.16,95.51,95.51,54.73,54.73,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,6.195989260371848,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1.0,True,17.0,75.88,51.05,64.71,High,Medium,True,Medium
LTE-TP-EP-000038,542020041221088+20250827095105+Fiji-Nadi-LTE-DL-D!20250827094821,Fiji-Nadi-LTE-DL-D,2025-08-26 23:46:56+02:00,2025-08-26 23:46:56+02:00,1,-17.8116013,177.3998509,-17.8116013,177.3998509,ECI:1067570.0,1067570.0,151.0,41186.0,41.0,9.805608,9.805608,64.91136153576026,55.105753535760265,0.15106150553625347,77.15,77.15,73.19,73.19,81.98,81.98,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,59.14,71.49,64.7,High,High,True,Medium
LTE-TP-EP-001234,542020041221088+20250828105628+Fiji-Nadi-LTE-DL-D!20250828105605,Fiji-Nadi-LTE-DL-D,2025-08-28 00:55:12+02:00,2025-08-28 00:55:13+02:00,2,-17.65111654,177.44471264,-17.65107714,177.44475784,ECI:1078583.0,1078583.0,163.0,41384.0,41.0,3.308456,6.966743999999999,60.15991375,49.534881750000004,0.07853662733747721,73.93,71.7,76.55,68.865,79.6,75.16,0,2,0,ca_underperformance,ml_quantile_p75_resource_underperformance,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,13.551981672374614,0.0,1,1,0,1,1,2,1,0,1,0,0,0,0,0,1,8,1.0,True,24.0,61.49,68.59,64.69,High,High,True,Medium
LTE-TP-EP-000945,542020041221088+20250827152052+Fiji-Nadi-LTE-DL-D!20250827151954,Fiji-Nadi-LTE-DL-D,2025-08-27 05:17:58+02:00,2025-08-27 05:17:59+02:00,2,-17.7449354,177.4423466,-17.7449356,177.44234643,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,0.053672,1.806696,28.506035332242302,24.946315332242303,0.003245614168753281,76.17,75.17,70.75,69.67,82.8,81.9,0,2,0,radio_limited_degradation,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,1.5157585529816555,0.0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,4,1.0,True,24.0,58.79,71.88,64.68,High,High,True,Medium
LTE-TP-EP-001148,542020041221088+20250828103607+Fiji-Nadi-LTE-DL-D!20250828103408,Fiji-Nadi-LTE-DL-D,2025-08-28 00:32:42+02:00,2025-08-28 00:32:42+02:00,1,-17.70032345,177.42981733,-17.70032345,177.42981733,ECI:1075521.0,1075521.0,316.0,40988.0,41.0,9.995856,9.995856,59.72923778091847,49.733381780918464,0.16735281365323815,77.11,77.11,70.09,70.09,85.69,85.69,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,13.45263409752334,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1.0,False,17.0,56.82,74.27,64.67,High,High,True,Medium
LTE-TP-EP-001709,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,Fiji-Nadi-LTE-DL-D,2025-08-28 03:10:50+02:00,2025-08-28 03:10:51+02:00,2,-17.62796598,177.46986928,-17.6280658,177.470054,ECI:3638838.0,3638838.0,254.0,40988.0,41.0,0.015552,0.041392,16.29211406334083,16.22488206334083,0.0012057301955404108,76.89,73.67,74.23,70.1,80.13,78.03,0,2,0,rolling_local_drop,normal,temporal,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,22.539848453773246,0.0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,3,1.0,False,24.0,60.64,69.57,64.66,High,High,True,Medium
