operational_incident_id,id,route_label,start_time,end_time,strict_episodes,rows,total_anomalous_seconds,max_longest_run_seconds,peak_row_priority_0_100,episode_adjusted_priority_0_100,max_episode_impact,mean_episode_impact,max_episode_confidence,mean_episode_confidence,consensus_rows,high_quality_direct_evidence_rows,statistical_only_rows,ml_only_rows,coverage_planning_review_flag,dominant_statistical_type,dominant_ml_type,dominant_impact_family,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,latitude_start,longitude_start,latitude_end,longitude_end,duration_seconds,incident_agreement_coverage_0_1,incident_direct_evidence_coverage_0_1,incident_persistence_score_0_100,incident_final_impact_score_0_100,incident_final_confidence_0_100,incident_final_priority_0_100,incident_priority_severity,max_priority,mean_priority,max_impact,max_confidence,max_persistence
INC-000375,542020041221088+20250827131624+Fiji-Nadi-LTE-DL-D!20250827121056,Fiji-Nadi-LTE-DL-D,2025-08-27 02:10:38+02:00,2025-08-27 02:10:38+02:00,1,1,1.0,1.0,67.53,58.21,68.07,68.07,46.16,46.16,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1066271.0,1066271.0,487.0,1850.0,3.0,-17.7966899,177.4041092,-17.7966899,177.4041092,0.0,0.0,1.0,13.17,54.34,46.93,51.01,Medium,51.01,51.01,54.34,46.93,13.17
INC-000166,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,Fiji-Nadi-LTE-DL-D,2025-08-27 00:50:42+02:00,2025-08-27 00:50:42+02:00,1,1,1.0,1.0,66.63,57.54,48.85,48.85,68.15,68.15,0,1,1,0,False,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,ECI:1070898.0,1070898.0,212.0,41186.0,41.0,-17.7637548,177.4618999,-17.7637548,177.4618999,0.0,0.0,1.0,13.17,39.93,64.52,51.0,Medium,51.0,51.0,39.93,64.52,13.17
INC-001223,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,Fiji-Nadi-LTE-DL-D,2025-08-28 03:52:38+02:00,2025-08-28 03:52:42+02:00,1,4,4.0,3.0,68.87,58.36,63.79,63.79,51.73,51.73,0,2,4,0,True,radio_limited_degradation,normal,radio,ECI:3636033.0,3636033.0,232.0,41384.0,41.0,-17.6168447,177.447123,-17.6166172,177.4468512,4.0,0.0,0.5,27.67,54.76,46.38,50.99,Medium,50.99,50.99,54.76,46.38,27.67
INC-000761,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,2025-08-27 06:08:29+02:00,2025-08-27 06:08:30+02:00,1,2,2.0,2.0,65.66,56.65,55.61,55.61,57.91,57.91,0,2,2,0,True,ca_underperformance,normal,capability,ECI:1064765.0,1064765.0,148.0,40790.0,41.0,-17.81383296,177.43778797,-17.81385373,177.43780725,1.0,0.0,1.0,19.67,46.63,56.33,50.99,Medium,50.99,50.99,46.63,56.33,19.67
INC-001034,542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,Fiji-Nadi-LTE-DL-D,2025-08-28 02:41:43+02:00,2025-08-28 02:41:43+02:00,1,1,1.0,1.0,67.41,58.12,67.78,67.78,46.3,46.3,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1079576.0,1079576.0,169.0,356.0,1.0,-17.6223388,177.4356529,-17.6223388,177.4356529,0.0,0.0,1.0,13.17,54.13,47.04,50.94,Medium,50.94,50.94,54.13,47.04,13.17
INC-001033,542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,Fiji-Nadi-LTE-DL-D,2025-08-28 02:41:30+02:00,2025-08-28 02:41:42+02:00,1,7,7.0,2.0,70.64,60.52,67.94,67.94,51.45,51.45,0,1,7,0,True,radio_limited_degradation,normal,radio,ECI:1079065.0,1079065.0,169.0,356.0,1.0,-17.62137227,177.43702343,-17.622224,177.43581262,12.0,0.0,0.14285714285714285,27.17,57.75,42.59,50.93,Medium,50.93,50.93,57.75,42.59,27.17
INC-000507,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,Fiji-Nadi-LTE-DL-D,2025-08-27 03:22:13+02:00,2025-08-27 03:22:14+02:00,1,2,2.0,2.0,64.61,56.51,54.77,54.77,58.65,58.65,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1067048.0,1067048.0,339.0,40790.0,41.0,-17.77130787,177.43714477,-17.77127579,177.4370691,1.0,0.0,1.0,19.67,46.0,56.92,50.91,Medium,50.91,50.91,46.0,56.92,19.67
INC-000114,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,Fiji-Nadi-LTE-DL-D,2025-08-27 00:36:59+02:00,2025-08-27 00:36:59+02:00,1,1,1.0,1.0,67.54,58.22,71.56,71.56,41.9,41.9,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1065032.0,1065032.0,469.0,9310.0,28.0,-17.81326291,177.43492408,-17.81326291,177.43492408,0.0,0.0,1.0,13.17,56.96,43.52,50.91,Medium,50.91,50.91,56.96,43.52,13.17
INC-000324,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:07+02:00,2025-08-27 01:48:07+02:00,1,1,1.0,1.0,67.09,57.88,61.87,61.87,52.99,52.99,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,-17.77688546,177.3764893,-17.77688546,177.3764893,0.0,0.0,1.0,13.17,49.7,52.39,50.91,Medium,50.91,50.91,49.7,52.39,13.17
INC-000470,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:07:40+02:00,2025-08-27 03:07:40+02:00,1,1,1.0,1.0,66.21,57.22,42.67,42.67,74.99,74.99,0,1,1,0,False,ca_underperformance,normal,resource,ECI:1067032.0,1067032.0,131.0,356.0,1.0,-17.77883961,177.43113425,-17.77883961,177.43113425,0.0,0.0,1.0,13.17,35.3,69.99,50.91,Medium,50.91,50.91,35.3,69.99,13.17
INC-000688,542020041221088+20250827152532+Fiji-Nadi-LTE-DL-D!20250827152209,Fiji-Nadi-LTE-DL-D,2025-08-27 05:21:54+02:00,2025-08-27 05:21:55+02:00,1,2,2.0,2.0,66.41,56.42,52.35,52.35,61.4,61.4,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1068606.0,1068606.0,120.0,40790.0,41.0,-17.7416286,177.4433752,-17.74162864,177.44337534,1.0,0.0,1.0,19.67,44.18,59.12,50.9,Medium,50.9,50.9,44.18,59.12,19.67
INC-000864,542020041221088+20250828113551+Fiji-Nadi-LTE-DL-D!20250828110238,Fiji-Nadi-LTE-DL-D,2025-08-28 01:02:08+02:00,2025-08-28 01:02:17+02:00,1,7,7.0,3.0,70.67,58.13,71.43,71.43,41.87,41.87,0,3,7,0,True,radio_limited_degradation,normal,radio,ECI:1077820.0,1077820.0,165.0,40790.0,41.0,-17.6388462,177.4649613,-17.63875679,177.46571697,9.0,0.0,0.42857142857142855,32.17,61.61,37.78,50.89,Medium,50.89,50.89,61.61,37.78,32.17
INC-000963,542020041221088+20250828122241+Fiji-Nadi-LTE-DL-D!20250828121359,Fiji-Nadi-LTE-DL-D,2025-08-28 02:13:56+02:00,2025-08-28 02:13:59+02:00,1,2,2.0,1.0,77.31,60.21,56.17,56.17,65.16,65.16,0,1,2,0,True,radio_limited_degradation,normal,capability,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,-17.6033946,177.453007,-17.6033947,177.453007,3.0,0.0,0.5,14.67,45.8,57.13,50.89,Medium,50.89,50.89,45.8,57.13,14.67
INC-000806,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,Fiji-Nadi-LTE-DL-D,2025-08-28 00:37:34+02:00,2025-08-28 00:37:38+02:00,1,5,5.0,5.0,73.7,59.36,72.97,72.97,42.73,42.73,0,0,5,0,True,radio_limited_degradation,normal,radio,ECI:1081376.0,1081376.0,455.0,1850.0,3.0,-17.66915548,177.40760677,-17.6685239,177.4074189,4.0,0.0,0.0,39.17,64.52,34.18,50.87,Medium,50.87,50.87,64.52,34.18,39.17
INC-000704,542020041221088+20250827152912+Fiji-Nadi-LTE-DL-D!20250827152850,Fiji-Nadi-LTE-DL-D,2025-08-27 05:27:45+02:00,2025-08-27 05:27:46+02:00,1,2,2.0,2.0,64.26,56.39,52.97,52.97,60.56,60.56,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1068608.0,1068608.0,50.0,40790.0,41.0,-17.7459643,177.4427204,-17.7460043,177.4427079,1.0,0.0,1.0,19.67,44.64,58.45,50.86,Medium,50.86,50.86,44.64,58.45,19.67
INC-000267,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,Fiji-Nadi-LTE-DL-D,2025-08-27 01:36:57+02:00,2025-08-27 01:36:59+02:00,1,2,2.0,1.0,69.04,57.2,52.11,52.11,63.42,63.42,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1072439.0,1072439.0,394.0,41384.0,41.0,-17.77934509,177.42627629,-17.77939443,177.42645086,2.0,0.0,1.0,14.67,42.75,60.74,50.84,Medium,50.84,50.84,42.75,60.74,14.67
INC-000808,542020041221088+20250828103907+Fiji-Nadi-LTE-DL-D!20250828103834,Fiji-Nadi-LTE-DL-D,2025-08-28 00:38:14+02:00,2025-08-28 00:38:14+02:00,1,1,1.0,1.0,66.64,57.54,55.86,55.86,59.59,59.59,0,1,1,0,True,rb_conditioned_underperformance,normal,capability,ECI:1081376.0,1081376.0,455.0,1850.0,3.0,-17.6644802,177.4063227,-17.6644802,177.4063227,0.0,0.0,1.0,13.17,45.19,57.67,50.81,Medium,50.81,50.81,45.19,57.67,13.17
INC-001202,542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,Fiji-Nadi-LTE-DL-D,2025-08-28 03:40:32+02:00,2025-08-28 03:40:32+02:00,1,1,1.0,1.0,66.73,57.6,58.46,58.46,56.56,56.56,0,1,1,0,False,rb_conditioned_underperformance,normal,capability,ECI:3636033.0,3636033.0,232.0,41384.0,41.0,-17.61791516,177.44889691,-17.61791516,177.44889691,0.0,0.0,1.0,13.17,47.14,55.25,50.79,Medium,50.79,50.79,47.14,55.25,13.17
INC-001343,542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,Fiji-Nadi-LTE-DL-D,2025-08-28 05:26:26+02:00,2025-08-28 05:26:28+02:00,1,3,3.0,3.0,75.65,61.57,76.13,76.13,43.77,43.77,0,0,3,0,True,radio_limited_degradation,normal,radio,ECI:1079367.0,1079367.0,318.0,9310.0,28.0,-17.678618,177.3973326,-17.6784884,177.3975848,2.0,0.0,0.0,26.17,63.64,35.02,50.76,Medium,50.76,50.76,63.64,35.02,26.17
INC-000404,542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,Fiji-Nadi-LTE-DL-D,2025-08-27 02:16:43+02:00,2025-08-27 02:16:44+02:00,1,2,2.0,2.0,64.69,56.19,50.84,50.84,62.74,62.74,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1068064.0,1068064.0,143.0,1850.0,3.0,-17.79970831,177.41769481,-17.7997165,177.4178572,1.0,0.0,1.0,19.67,43.05,60.19,50.76,Medium,50.76,50.76,43.05,60.19,19.67
INC-000821,542020041221088+20250828104547+Fiji-Nadi-LTE-DL-D!20250828104505,Fiji-Nadi-LTE-DL-D,2025-08-28 00:43:54+02:00,2025-08-28 00:43:54+02:00,1,1,1.0,1.0,66.27,57.26,50.19,50.19,65.9,65.9,0,1,1,0,False,rb_conditioned_underperformance,normal,capability,ECI:1081632.0,1081632.0,356.0,1850.0,3.0,-17.63671976,177.42706971,-17.63671976,177.42706971,0.0,0.0,1.0,13.17,40.94,62.72,50.74,Medium,50.74,50.74,40.94,62.72,13.17
INC-001054,542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,Fiji-Nadi-LTE-DL-D,2025-08-28 02:49:05+02:00,2025-08-28 02:49:05+02:00,1,1,1.0,1.0,80.85,63.69,73.77,73.77,51.38,51.38,0,0,1,0,True,radio_limited_degradation,normal,radio,ECI:1077815.0,1077815.0,167.0,41384.0,41.0,-17.6290491,177.451868,-17.6290491,177.451868,0.0,0.0,0.0,13.17,58.62,41.1,50.74,Medium,50.74,50.74,58.62,41.1,13.17
INC-000902,542020041221088+20250828115313+Fiji-Nadi-LTE-DL-D!20250828112854,Fiji-Nadi-LTE-DL-D,2025-08-28 01:27:47+02:00,2025-08-28 01:27:47+02:00,1,1,1.0,1.0,66.24,57.24,50.27,50.27,65.76,65.76,0,1,1,0,False,rb_conditioned_underperformance,normal,capability,ECI:1077534.0,1077534.0,188.0,1850.0,3.0,-17.59872419,177.45935983,-17.59872419,177.45935983,0.0,0.0,1.0,13.17,41.0,62.61,50.72,Medium,50.72,50.72,41.0,62.61,13.17
INC-000463,542020041221088+20250827134247+Fiji-Nadi-LTE-DL-D!20250827130749,Fiji-Nadi-LTE-DL-D,2025-08-27 03:06:24+02:00,2025-08-27 03:06:24+02:00,1,1,1.0,1.0,66.3,57.28,52.08,52.08,63.63,63.63,0,1,1,0,False,rb_conditioned_underperformance,normal,capability,ECI:1072702.0,1072702.0,394.0,40790.0,41.0,-17.7807159,177.430205,-17.7807159,177.430205,0.0,0.0,1.0,13.17,42.35,60.9,50.7,Medium,50.7,50.7,42.35,60.9,13.17
INC-001208,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,Fiji-Nadi-LTE-DL-D,2025-08-28 03:43:35+02:00,2025-08-28 03:43:37+02:00,1,3,3.0,3.0,71.34,59.36,69.21,69.21,47.33,47.33,0,1,3,0,True,radio_limited_degradation,normal,radio,ECI:3636030.0,3636030.0,232.0,41186.0,41.0,-17.61406994,177.45003382,-17.6139754,177.4499366,2.0,0.0,0.3333333333333333,26.17,58.45,41.2,50.69,Medium,50.69,50.69,58.45,41.2,26.17
INC-001324,542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,Fiji-Nadi-LTE-DL-D,2025-08-28 04:34:46+02:00,2025-08-28 04:34:48+02:00,1,2,2.0,1.0,77.53,60.38,69.57,69.57,49.14,49.14,0,1,2,0,True,radio_limited_degradation,normal,radio,ECI:1079182.0,1079182.0,385.0,41186.0,41.0,-17.6213111,177.4438974,-17.62120553,177.44388726,2.0,0.0,0.5,14.67,55.84,44.31,50.66,Medium,50.66,50.66,55.84,44.31,14.67
INC-000909,542020041221088+20250828115533+Fiji-Nadi-LTE-DL-D!20250828113110,Fiji-Nadi-LTE-DL-D,2025-08-28 01:31:07+02:00,2025-08-28 01:31:07+02:00,1,1,1.0,1.0,67.06,57.85,70.33,70.33,42.6,42.6,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1076796.0,1076796.0,184.0,40790.0,41.0,-17.604311,177.4583415,-17.604311,177.4583415,0.0,0.0,1.0,13.17,56.04,44.08,50.66,Medium,50.66,50.66,56.04,44.08,13.17
INC-001031,542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,Fiji-Nadi-LTE-DL-D,2025-08-28 02:40:52+02:00,2025-08-28 02:40:52+02:00,1,1,1.0,1.0,65.88,56.97,44.68,44.68,71.98,71.98,0,1,1,0,True,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,ECI:1076552.0,1076552.0,180.0,9310.0,28.0,-17.61963194,177.43930909,-17.61963194,177.43930909,0.0,0.0,1.0,13.17,36.8,67.58,50.65,Medium,50.65,50.65,36.8,67.58,13.17
INC-001322,542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,Fiji-Nadi-LTE-DL-D,2025-08-28 04:34:34+02:00,2025-08-28 04:34:36+02:00,1,2,2.0,1.0,77.87,60.26,67.36,67.36,51.58,51.58,0,1,2,0,True,radio_limited_degradation,normal,radio,ECI:1077812.0,1077812.0,167.0,41186.0,41.0,-17.62258385,177.4440896,-17.6222974,177.4440196,2.0,0.0,0.5,14.67,54.19,46.26,50.62,Medium,50.62,50.62,54.19,46.26,14.67
INC-000430,542020041221088+20250827133446+Fiji-Nadi-LTE-DL-D!20250827125432,Fiji-Nadi-LTE-DL-D,2025-08-27 02:53:58+02:00,2025-08-27 02:53:58+02:00,1,1,1.0,1.0,66.15,57.17,51.93,51.93,63.57,63.57,0,1,1,0,False,sudden_drop,normal,temporal,ECI:1065250.0,1065250.0,331.0,1850.0,3.0,-17.80346673,177.41479302,-17.80346673,177.41479302,0.0,0.0,1.0,13.17,42.24,60.86,50.62,Medium,50.62,50.62,42.24,60.86,13.17
INC-000946,542020041221088+20250828121542+Fiji-Nadi-LTE-DL-D!20250828115456,Fiji-Nadi-LTE-DL-D,2025-08-28 01:53:17+02:00,2025-08-28 01:53:17+02:00,1,1,1.0,1.0,65.91,56.99,46.69,46.69,69.58,69.58,0,1,1,0,False,rolling_local_drop,normal,temporal,ECI:1082165.0,1082165.0,139.0,41384.0,41.0,-17.6052529,177.4516253,-17.6052529,177.4516253,0.0,0.0,1.0,13.17,38.31,65.66,50.62,Medium,50.62,50.62,38.31,65.66,13.17
INC-001113,542020041221088+20250828130744+Fiji-Nadi-LTE-DL-D!20250828130656,Fiji-Nadi-LTE-DL-D,2025-08-28 03:04:56+02:00,2025-08-28 03:04:56+02:00,1,1,1.0,1.0,65.89,56.97,46.28,46.28,70.04,70.04,0,1,1,0,True,radio_p75_underperformance,ml_quantile_p75_resource_underperformance,capability,ECI:3640374.0,3640374.0,274.0,40988.0,41.0,-17.6336082,177.45980579,-17.6336082,177.45980579,0.0,0.0,1.0,13.17,38.0,66.03,50.62,Medium,50.62,50.62,38.0,66.03,13.17
INC-000077,542020041221088+20250827102526+Fiji-Nadi-LTE-DL-D!20250827102354,Fiji-Nadi-LTE-DL-D,2025-08-27 00:23:23+02:00,2025-08-27 00:23:24+02:00,1,2,2.0,2.0,73.26,58.97,55.41,55.41,63.33,63.33,0,1,2,0,False,rb_conditioned_underperformance,normal,capability,ECI:1064765.0,1064765.0,148.0,40790.0,41.0,-17.80712956,177.42442255,-17.80713106,177.42454171,1.0,0.0,0.5,19.67,46.47,55.66,50.61,Medium,50.61,50.61,46.47,55.66,19.67
INC-001187,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,2025-08-28 03:33:05+02:00,2025-08-28 03:33:08+02:00,1,3,3.0,2.0,65.15,55.85,54.32,54.32,57.72,57.72,0,3,3,0,False,ca_underperformance,normal,capability,ECI:1080641.0,1080641.0,353.0,40988.0,41.0,-17.6139417,177.46146045,-17.6141124,177.4618933,3.0,0.0,1.0,21.17,46.03,56.18,50.6,Medium,50.6,50.6,46.03,56.18,21.17
INC-000215,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,Fiji-Nadi-LTE-DL-D,2025-08-27 01:21:51+02:00,2025-08-27 01:21:53+02:00,1,2,2.0,1.0,65.57,56.83,50.07,50.07,65.09,65.09,0,2,2,0,False,rb_conditioned_underperformance,normal,capability,ECI:1066037.0,1066037.0,124.0,41384.0,41.0,-17.76502008,177.44565153,-17.76512197,177.44555963,2.0,0.0,1.0,14.67,41.22,62.07,50.6,Medium,50.6,50.6,41.22,62.07,14.67
INC-001060,542020041221088+20250828125203+Fiji-Nadi-LTE-DL-D!20250828125121,Fiji-Nadi-LTE-DL-D,2025-08-28 02:50:10+02:00,2025-08-28 02:50:10+02:00,1,1,1.0,1.0,66.39,57.35,57.95,57.95,56.63,56.63,0,1,1,0,False,rb_conditioned_underperformance,normal,capability,ECI:1077780.0,1077780.0,165.0,500.0,1.0,-17.6313048,177.45449737,-17.6313048,177.45449737,0.0,0.0,1.0,13.17,46.76,55.3,50.6,Medium,50.6,50.6,46.76,55.3,13.17
INC-000816,542020041221088+20250828104327+Fiji-Nadi-LTE-DL-D!20250828104254,Fiji-Nadi-LTE-DL-D,2025-08-28 00:41:58+02:00,2025-08-28 00:41:59+02:00,1,2,2.0,2.0,61.6,56.0,52.63,52.63,60.13,60.13,0,2,2,0,False,ca_underperformance,normal,capability,ECI:1081652.0,1081652.0,356.0,41186.0,41.0,-17.64471657,177.41663953,-17.6445902,177.4168763,1.0,0.0,1.0,19.67,44.39,58.1,50.56,Medium,50.56,50.56,44.39,58.1,19.67
INC-000508,542020041221088+20250827135108+Fiji-Nadi-LTE-DL-D!20250827132314,Fiji-Nadi-LTE-DL-D,2025-08-27 03:22:16+02:00,2025-08-27 03:22:23+02:00,1,5,5.0,2.0,73.03,59.06,65.97,65.97,50.6,50.6,0,2,5,0,True,radio_limited_degradation,normal,radio,ECI:1066045.0,1066045.0,123.0,40790.0,41.0,-17.7712606,177.4368713,-17.77159896,177.43645341,7.0,0.0,0.4,24.17,55.52,44.48,50.55,Medium,50.55,50.55,55.52,44.48,24.17
INC-000078,542020041221088+20250827102746+Fiji-Nadi-LTE-DL-D!20250827102604,Fiji-Nadi-LTE-DL-D,2025-08-27 00:24:39+02:00,2025-08-27 00:24:39+02:00,1,1,1.0,1.0,65.91,56.99,49.38,49.38,66.3,66.3,0,1,1,0,False,sudden_drop,normal,temporal,ECI:1071677.0,1071677.0,395.0,40790.0,41.0,-17.80619877,177.42704507,-17.80619877,177.42704507,0.0,0.0,1.0,13.17,40.33,63.04,50.55,Medium,50.55,50.55,40.33,63.04,13.17
INC-000288,542020041221088+20250827123337+Fiji-Nadi-LTE-DL-D!20250827114216,Fiji-Nadi-LTE-DL-D,2025-08-27 01:41:58+02:00,2025-08-27 01:41:58+02:00,1,1,1.0,1.0,66.19,57.2,55.38,55.38,59.42,59.42,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1064725.0,1064725.0,363.0,40790.0,41.0,-17.79678763,177.40600631,-17.79678763,177.40600631,0.0,0.0,1.0,13.17,44.83,57.54,50.55,Medium,50.55,50.55,44.83,57.54,13.17
INC-001294,542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,Fiji-Nadi-LTE-DL-D,2025-08-28 04:17:19+02:00,2025-08-28 04:17:19+02:00,1,1,1.0,1.0,66.74,57.61,68.31,68.31,44.54,44.54,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1080085.0,1080085.0,196.0,500.0,1.0,-17.6110131,177.4587836,-17.6110131,177.4587836,0.0,0.0,1.0,13.17,54.52,45.63,50.52,Medium,50.52,50.52,54.52,45.63,13.17
INC-001359,542020041221088+20250828154002+Fiji-Nadi-LTE-DL-D!20250828153143,Fiji-Nadi-LTE-DL-D,2025-08-28 05:31:08+02:00,2025-08-28 05:31:08+02:00,1,1,1.0,1.0,66.1,57.13,54.54,54.54,60.3,60.3,0,1,1,0,True,radio_limited_degradation,normal,radio,ECI:1066812.0,1066812.0,157.0,40790.0,41.0,-17.6915495,177.4140105,-17.6915495,177.4140105,0.0,0.0,1.0,13.17,44.2,58.24,50.52,Medium,50.52,50.52,44.2,58.24,13.17
INC-000529,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,Fiji-Nadi-LTE-DL-D,2025-08-27 03:36:19+02:00,2025-08-27 03:36:21+02:00,1,3,3.0,3.0,66.53,56.77,55.19,55.19,58.7,58.7,0,2,3,0,True,rb_conditioned_underperformance,normal,capability,ECI:1065524.0,1065524.0,133.0,41186.0,41.0,-17.7855794,177.4234451,-17.78552482,177.42338007,2.0,0.0,0.6666666666666666,26.17,47.94,53.63,50.5,Medium,50.5,50.5,47.94,53.63,26.17
INC-001205,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,Fiji-Nadi-LTE-DL-D,2025-08-28 03:42:14+02:00,2025-08-28 03:42:14+02:00,1,1,1.0,1.0,65.85,56.94,51.25,51.25,63.9,63.9,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1081876.0,1081876.0,182.0,41384.0,41.0,-17.61273378,177.448371,-17.61273378,177.448371,0.0,0.0,1.0,13.17,41.73,61.12,50.46,Medium,50.46,50.46,41.73,61.12,13.17
INC-001102,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,Fiji-Nadi-LTE-DL-D,2025-08-28 03:01:16+02:00,2025-08-28 03:01:17+02:00,1,2,2.0,2.0,80.76,62.26,75.33,75.33,46.28,46.28,0,0,2,0,True,radio_limited_degradation,normal,radio,ECI:1077812.0,1077812.0,167.0,41186.0,41.0,-17.62792941,177.45274904,-17.62800616,177.45268116,1.0,0.0,0.0,19.67,61.42,37.02,50.44,Medium,50.44,50.44,61.42,37.02,19.67
INC-001270,542020041221088+20250828140938+Fiji-Nadi-LTE-DL-D!20250828140855,Fiji-Nadi-LTE-DL-D,2025-08-28 04:08:28+02:00,2025-08-28 04:08:28+02:00,1,1,1.0,1.0,65.88,56.97,53.22,53.22,61.55,61.55,0,1,1,0,False,ca_underperformance,normal,capability,ECI:1076544.0,1076544.0,182.0,40988.0,41.0,-17.60880059,177.45528019,-17.60880059,177.45528019,0.0,0.0,1.0,13.17,43.21,59.24,50.42,Medium,50.42,50.42,43.21,59.24,13.17
INC-001073,542020041221088+20250828125404+Fiji-Nadi-LTE-DL-D!20250828125334,Fiji-Nadi-LTE-DL-D,2025-08-28 02:52:34+02:00,2025-08-28 02:52:34+02:00,1,1,1.0,1.0,65.93,57.01,54.73,54.73,59.79,59.79,0,1,1,0,True,rb_conditioned_underperformance,ml_hgb_resource_conditioned_underperformance,capability,ECI:1077825.0,1077825.0,167.0,40988.0,41.0,-17.63309209,177.45443917,-17.63309209,177.45443917,0.0,0.0,1.0,13.17,44.34,57.83,50.41,Medium,50.41,50.41,44.34,57.83,13.17
INC-000728,542020041221088+20250827155853+Fiji-Nadi-LTE-DL-D!20250827154409,Fiji-Nadi-LTE-DL-D,2025-08-27 05:43:29+02:00,2025-08-27 05:43:31+02:00,1,3,3.0,3.0,65.79,56.55,53.74,53.74,59.98,59.98,0,2,3,0,True,rb_conditioned_underperformance,normal,capability,ECI:1068350.0,1068350.0,50.0,40790.0,41.0,-17.7477824,177.455605,-17.7479607,177.4555427,2.0,0.0,0.6666666666666666,26.17,46.85,54.65,50.36,Medium,50.36,50.36,46.85,54.65,26.17
INC-001081,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,Fiji-Nadi-LTE-DL-D,2025-08-28 02:54:00+02:00,2025-08-28 02:54:01+02:00,1,2,2.0,2.0,64.79,58.98,64.5,64.5,52.22,52.22,0,1,2,0,True,ca_underperformance,normal,capability,ECI:1077815.0,1077815.0,167.0,41384.0,41.0,-17.63402194,177.45718221,-17.6341793,177.4570066,1.0,0.0,0.5,19.67,53.29,46.78,50.36,Medium,50.36,50.36,53.29,46.78,19.67
INC-000638,542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,Fiji-Nadi-LTE-DL-D,2025-08-27 05:00:24+02:00,2025-08-27 05:00:27+02:00,1,2,2.0,1.0,66.11,56.38,47.0,47.0,67.84,67.84,0,2,2,0,False,rb_conditioned_underperformance,ml_hgb_strict_causal_temporal_underperformance,capability,ECI:1068853.0,1068853.0,111.0,41384.0,41.0,-17.7680778,177.474632,-17.767966,177.4743645,3.0,0.0,1.0,14.67,38.92,64.27,50.33,Medium,50.33,50.33,38.92,64.27,14.67
