site_sector_ID,siteID,sectors_count,sectorID,Requires_Planning,Azimuth,Latitude,Longitude,Freq Band,Cell Radius,RSI,PCI,Mod4,Unnamed: 15,PCI_numeric,Mod4_numeric,Expected_Mod4,Mod4_Matches
ALX6035-1,ALX6035,4,91,False,90,30.829229,28.944202,N41,7000,608.0,423.0,3.0,,423.0,3.0,3.0,True
ALX6035-2,ALX6035,4,92,False,170,30.829229,28.944202,N41,7000,600.0,433.0,1.0,,433.0,1.0,1.0,True
ALX6035-3,ALX6035,4,93,False,280,30.829229,28.944202,N41,7000,592.0,268.0,0.0,,268.0,0.0,0.0,True
ALX6035-4,ALX6035,4,94,False,350,30.829229,28.944202,N41,7000,584.0,974.0,2.0,,974.0,2.0,2.0,True
ALX6036-1,ALX6036,4,91,False,20,30.843742,28.97443,N41,7000,350.0,833.0,1.0,,833.0,1.0,1.0,True
ALX6036-2,ALX6036,4,92,False,120,30.843742,28.97443,N41,7000,340.0,91.0,3.0,,91.0,3.0,3.0,True
ALX6036-3,ALX6036,4,93,False,180,30.843742,28.97443,N41,7000,335.0,414.0,2.0,,414.0,2.0,2.0,True
ALX6036-4,ALX6036,4,94,False,275,30.843742,28.97443,N41,7000,330.0,460.0,0.0,,460.0,0.0,0.0,True
ALX6037-1,ALX6037,4,91,False,55,31.18755,27.58923,N41,7000,16.0,303.0,3.0,,303.0,3.0,3.0,True
ALX6037-2,ALX6037,4,92,False,210,31.18755,27.58923,N41,7000,8.0,842.0,2.0,,842.0,2.0,2.0,True
ALX6037-3,ALX6037,4,93,False,280,31.18755,27.58923,N41,7000,0.0,932.0,0.0,,932.0,0.0,0.0,True
ALX6037-4,ALX6037,4,94,False,340,31.18755,27.58923,N41,7000,552.0,269.0,1.0,,269.0,1.0,1.0,True
ALX6040-1,ALX6040,4,91,False,10,30.949879,28.787167,N41,7000,760.0,888.0,0.0,,888.0,0.0,0.0,True
ALX6040-2,ALX6040,4,92,False,75,30.949879,28.787167,N41,7000,750.0,782.0,2.0,,782.0,2.0,2.0,True
ALX6040-3,ALX6040,4,93,False,140,30.949879,28.787167,N41,7000,740.0,133.0,1.0,,133.0,1.0,1.0,True
ALX6040-4,ALX6040,4,94,False,200,30.949879,28.787167,N41,7000,735.0,559.0,3.0,,559.0,3.0,3.0,True
ALX6044-1,ALX6044,4,91,False,30,31.083726,28.134866,N41,7000,16.0,409.0,1.0,,409.0,1.0,1.0,True
ALX6044-2,ALX6044,4,92,False,95,31.083726,28.134866,N41,7000,8.0,459.0,3.0,,459.0,3.0,3.0,True
ALX6044-3,ALX6044,4,93,False,160,31.083726,28.134866,N41,7000,0.0,366.0,2.0,,366.0,2.0,2.0,True
ALX6044-4,ALX6044,4,94,False,330,31.083726,28.134866,N41,7000,464.0,380.0,0.0,,380.0,0.0,0.0,True
ALX6050-1,ALX6050,3,91,False,80,30.852055,28.962826,N41,7000,180.0,458.0,2.0,,458.0,2.0,2.0,True
ALX6050-2,ALX6050,3,92,False,215,30.852055,28.962826,N41,7000,175.0,567.0,3.0,,567.0,3.0,3.0,True
ALX6050-3,ALX6050,3,93,False,290,30.852055,28.962826,N41,7000,170.0,169.0,1.0,,169.0,1.0,1.0,True
ALX6054-1,ALX6054,3,91,False,60,30.982081,28.753009,N41,7000,350.0,124.0,0.0,,124.0,0.0,0.0,True
ALX6054-2,ALX6054,3,92,False,185,30.982081,28.753009,N41,7000,325.0,150.0,2.0,,150.0,2.0,2.0,True
ALX6054-3,ALX6054,3,93,False,310,30.982081,28.753009,N41,7000,320.0,291.0,3.0,,291.0,3.0,3.0,True
ALX6056-1,ALX6056,4,91,False,70,31.2032,29.9203,N41,7000,575.0,815.0,3.0,,815.0,3.0,3.0,True
ALX6056-2,ALX6056,4,92,False,140,31.2032,29.9203,N41,7000,525.0,816.0,0.0,,816.0,0.0,0.0,True
ALX6056-3,ALX6056,4,93,False,250,31.2032,29.9203,N41,7000,520.0,817.0,1.0,,817.0,1.0,1.0,True
ALX6056-4,ALX6056,4,94,False,350,31.2032,29.9203,N41,7000,515.0,338.0,2.0,,338.0,2.0,2.0,True
ALX6057-1,ALX6057,4,91,False,35,31.21875,29.965216,N41,7000,465.0,669.0,1.0,,669.0,1.0,1.0,True
ALX6057-2,ALX6057,4,92,False,110,31.21875,29.965216,N41,7000,445.0,740.0,0.0,,740.0,0.0,0.0,True
ALX6057-3,ALX6057,4,93,False,220,31.21875,29.965216,N41,7000,420.0,339.0,3.0,,339.0,3.0,3.0,True
ALX6057-4,ALX6057,4,94,False,285,31.21875,29.965216,N41,7000,805.0,706.0,2.0,,706.0,2.0,2.0,True
ALX6059-1,ALX6059,4,91,False,70,30.8350185,28.906361,N41,7000,660.0,390.0,2.0,,390.0,2.0,2.0,True
ALX6059-2,ALX6059,4,92,False,135,30.8350185,28.906361,N41,7000,655.0,329.0,1.0,,329.0,1.0,1.0,True
ALX6059-3,ALX6059,4,93,False,265,30.8350185,28.906361,N41,7000,650.0,59.0,3.0,,59.0,3.0,3.0,True
ALX6059-4,ALX6059,4,94,False,345,30.8350185,28.906361,N41,7000,645.0,884.0,0.0,,884.0,0.0,0.0,True
ALX6061-1,ALX6061,4,91,False,70,30.851054,28.933436,N41,7000,585.0,811.0,3.0,,811.0,3.0,3.0,True
ALX6061-2,ALX6061,4,92,False,150,30.851054,28.933436,N41,7000,565.0,368.0,0.0,,368.0,0.0,0.0,True
ALX6061-3,ALX6061,4,93,False,245,30.851054,28.933436,N41,7000,560.0,610.0,2.0,,610.0,2.0,2.0,True
ALX6061-4,ALX6061,4,94,False,350,30.851054,28.933436,N41,7000,555.0,445.0,1.0,,445.0,1.0,1.0,True
ALX6066-1,ALX6066,4,91,False,100,30.867533,28.917686,N41,7000,165.0,975.0,3.0,,975.0,3.0,3.0,True
ALX6066-2,ALX6066,4,92,False,180,30.867533,28.917686,N41,7000,160.0,464.0,0.0,,464.0,0.0,0.0,True
ALX6066-3,ALX6066,4,93,False,245,30.867533,28.917686,N41,7000,155.0,670.0,2.0,,670.0,2.0,2.0,True
ALX6066-4,ALX6066,4,94,False,305,30.867533,28.917686,N41,7000,150.0,297.0,1.0,,297.0,1.0,1.0,True
ALX6067-1,ALX6067,4,91,False,60,30.84798502,28.90155016,N41,7000,640.0,359.0,3.0,,359.0,3.0,3.0,True
ALX6067-2,ALX6067,4,92,False,160,30.84798502,28.90155016,N41,7000,635.0,420.0,0.0,,420.0,0.0,0.0,True
ALX6067-3,ALX6067,4,93,False,235,30.84798502,28.90155016,N41,7000,630.0,910.0,2.0,,910.0,2.0,2.0,True
ALX6067-4,ALX6067,4,94,False,350,30.84798502,28.90155016,N41,7000,625.0,909.0,1.0,,909.0,1.0,1.0,True
ALX6075-1,ALX6075,4,91,False,40,30.942572,28.79819,N41,7000,224.0,638.0,2.0,,638.0,2.0,2.0,True
ALX6075-2,ALX6075,4,92,False,100,30.942572,28.79819,N41,7000,216.0,357.0,1.0,,357.0,1.0,1.0,True
ALX6075-3,ALX6075,4,93,False,250,30.942572,28.79819,N41,7000,208.0,424.0,0.0,,424.0,0.0,0.0,True
ALX6075-4,ALX6075,4,94,False,320,30.942572,28.79819,N41,7000,200.0,403.0,3.0,,403.0,3.0,3.0,True
ALX6076-1,ALX6076,3,91,False,10,30.938167,28.79425,N41,7000,220.0,566.0,2.0,,566.0,2.0,2.0,True
ALX6076-2,ALX6076,3,92,False,240,30.938167,28.79425,N41,7000,215.0,497.0,1.0,,497.0,1.0,1.0,True
ALX6076-3,ALX6076,3,93,False,305,30.938167,28.79425,N41,7000,210.0,219.0,3.0,,219.0,3.0,3.0,True
ALX6086-1,ALX6086,4,91,False,50,30.957463,28.767839,N41,7000,165.0,335.0,3.0,,335.0,3.0,3.0,True
ALX6086-2,ALX6086,4,92,False,140,30.957463,28.767839,N41,7000,160.0,606.0,2.0,,606.0,2.0,2.0,True
ALX6086-3,ALX6086,4,93,False,290,30.957463,28.767839,N41,7000,155.0,372.0,0.0,,372.0,0.0,0.0,True
ALX6086-4,ALX6086,4,94,False,355,30.957463,28.767839,N41,7000,150.0,949.0,1.0,,949.0,1.0,1.0,True
ALX6087-1,ALX6087,4,91,False,0,30.996242,28.683929,N41,7000,800.0,791.0,3.0,,791.0,3.0,3.0,True
ALX6087-2,ALX6087,4,92,False,90,30.996242,28.683929,N41,7000,795.0,1002.0,2.0,,1002.0,2.0,2.0,True
ALX6087-3,ALX6087,4,93,False,175,30.996242,28.683929,N41,7000,790.0,981.0,1.0,,981.0,1.0,1.0,True
ALX6087-4,ALX6087,4,94,False,270,30.996242,28.683929,N41,7000,785.0,768.0,0.0,,768.0,0.0,0.0,True
ALX6088-1,ALX6088,4,91,False,40,30.99349,28.679192,N41,7000,335.0,963.0,3.0,,963.0,3.0,3.0,True
ALX6088-2,ALX6088,4,92,False,140,30.99349,28.679192,N41,7000,330.0,402.0,2.0,,402.0,2.0,2.0,True
ALX6088-3,ALX6088,4,93,False,240,30.99349,28.679192,N41,7000,315.0,620.0,0.0,,620.0,0.0,0.0,True
ALX6088-4,ALX6088,4,94,False,330,30.99349,28.679192,N41,7000,310.0,689.0,1.0,,689.0,1.0,1.0,True
ALX6089-1,ALX6089,4,91,False,70,31.001268,28.69618,N41,7000,295.0,737.0,1.0,,737.0,1.0,1.0,True
ALX6089-2,ALX6089,4,92,False,150,31.001268,28.69618,N41,7000,290.0,790.0,2.0,,790.0,2.0,2.0,True
ALX6089-3,ALX6089,4,93,False,210,31.001268,28.69618,N41,7000,285.0,472.0,0.0,,472.0,0.0,0.0,True
ALX6089-4,ALX6089,4,94,False,270,31.001268,28.69618,N41,7000,280.0,875.0,3.0,,875.0,3.0,3.0,True
ALX6093-1,ALX6093,4,91,False,5,31.045408,28.406656,N41,7000,825.0,860.0,0.0,,860.0,0.0,0.0,True
ALX6093-2,ALX6093,4,92,False,70,31.045408,28.406656,N41,7000,820.0,861.0,1.0,,861.0,1.0,1.0,True
ALX6093-3,ALX6093,4,93,False,130,31.045408,28.406656,N41,7000,815.0,862.0,2.0,,862.0,2.0,2.0,True
ALX6093-4,ALX6093,4,94,False,230,31.045408,28.406656,N41,7000,810.0,387.0,3.0,,387.0,3.0,3.0,True
ALX6094-1,ALX6094,4,91,False,55,30.853676,28.926553,N41,7000,240.0,839.0,3.0,,839.0,3.0,3.0,True
ALX6094-2,ALX6094,4,92,False,155,30.853676,28.926553,N41,7000,235.0,840.0,0.0,,840.0,0.0,0.0,True
ALX6094-3,ALX6094,4,93,False,255,30.853676,28.926553,N41,7000,230.0,841.0,1.0,,841.0,1.0,1.0,True
ALX6094-4,ALX6094,4,94,False,335,30.853676,28.926553,N41,7000,225.0,806.0,2.0,,806.0,2.0,2.0,True
ALX6100-1,ALX6100,3,91,False,240,30.990328,28.698501,N41,7000,815.0,535.0,3.0,,535.0,3.0,3.0,True
ALX6100-2,ALX6100,3,92,False,290,30.990328,28.698501,N41,7000,810.0,232.0,0.0,,232.0,0.0,0.0,True
ALX6100-3,ALX6100,3,93,False,345,30.990328,28.698501,N41,7000,805.0,678.0,2.0,,678.0,2.0,2.0,True
ALX6101-1,ALX6101,4,91,False,35,30.98453,28.715611,N41,7000,185.0,354.0,2.0,,354.0,2.0,2.0,True
ALX6101-2,ALX6101,4,92,False,120,30.98453,28.715611,N41,7000,180.0,741.0,1.0,,741.0,1.0,1.0,True
ALX6101-3,ALX6101,4,93,False,240,30.98453,28.715611,N41,7000,175.0,980.0,0.0,,980.0,0.0,0.0,True
ALX6101-4,ALX6101,4,94,False,310,30.98453,28.715611,N41,7000,170.0,979.0,3.0,,979.0,3.0,3.0,True
ALX6105-1,ALX6105,4,91,False,15,30.828565,28.982136,N41,7000,585.0,386.0,2.0,,386.0,2.0,2.0,True
ALX6105-2,ALX6105,4,92,False,95,30.828565,28.982136,N41,7000,565.0,693.0,1.0,,693.0,1.0,1.0,True
ALX6105-3,ALX6105,4,93,False,185,30.828565,28.982136,N41,7000,560.0,448.0,0.0,,448.0,0.0,0.0,True
ALX6105-4,ALX6105,4,94,False,300,30.828565,28.982136,N41,7000,555.0,483.0,3.0,,483.0,3.0,3.0,True
ALX6106-1,ALX6106,4,91,False,35,30.842636,28.952253,N41,7000,550.0,134.0,2.0,,134.0,2.0,2.0,True
ALX6106-2,ALX6106,4,92,False,100,30.842636,28.952253,N41,7000,545.0,391.0,3.0,,391.0,3.0,3.0,True
ALX6106-3,ALX6106,4,93,False,165,30.842636,28.952253,N41,7000,540.0,716.0,0.0,,716.0,0.0,0.0,True
ALX6106-4,ALX6106,4,94,False,330,30.842636,28.952253,N41,7000,535.0,925.0,1.0,,925.0,1.0,1.0,True
ALX6107-1,ALX6107,4,91,False,30,30.97094,28.7595,N41,7000,625.0,991.0,3.0,,991.0,3.0,3.0,True
ALX6107-2,ALX6107,4,92,False,120,30.97094,28.7595,N41,7000,620.0,810.0,2.0,,810.0,2.0,2.0,True
ALX6107-3,ALX6107,4,93,False,180,30.97094,28.7595,N41,7000,615.0,513.0,1.0,,513.0,1.0,1.0,True
ALX6107-4,ALX6107,4,94,False,255,30.97094,28.7595,N41,7000,595.0,792.0,0.0,,792.0,0.0,0.0,True
ALX6108-1,ALX6108,4,91,False,35,30.8398,29.2371,N41,7000,60.0,936.0,0.0,,936.0,0.0,0.0,True
ALX6108-2,ALX6108,4,92,False,130,30.8398,29.2371,N41,7000,10.0,203.0,3.0,,203.0,3.0,3.0,True
ALX6108-3,ALX6108,4,93,False,210,30.8398,29.2371,N41,7000,5.0,538.0,2.0,,538.0,2.0,2.0,True
ALX6108-4,ALX6108,4,94,False,305,30.8398,29.2371,N41,7000,0.0,537.0,1.0,,537.0,1.0,1.0,True
ALX6110-1,ALX6110,4,91,False,80,30.810483,29.091598,N41,7000,700.0,522.0,2.0,,522.0,2.0,2.0,True
ALX6110-2,ALX6110,4,92,False,130,30.810483,29.091598,N41,7000,695.0,427.0,3.0,,427.0,3.0,3.0,True
ALX6110-3,ALX6110,4,93,False,200,30.810483,29.091598,N41,7000,690.0,549.0,1.0,,549.0,1.0,1.0,True
ALX6110-4,ALX6110,4,94,False,260,30.810483,29.091598,N41,7000,685.0,912.0,0.0,,912.0,0.0,0.0,True
ALX6111-1,ALX6111,3,91,False,75,30.996644,28.666777,N41,7000,15.0,399.0,3.0,,399.0,3.0,3.0,True
ALX6111-2,ALX6111,3,92,False,285,30.996644,28.666777,N41,7000,10.0,254.0,2.0,,254.0,2.0,2.0,True
ALX6111-3,ALX6111,3,93,False,340,30.996644,28.666777,N41,7000,5.0,220.0,0.0,,220.0,0.0,0.0,True
ALX6112-1,ALX6112,4,91,False,45,30.8232387,28.9736905,N41,7000,680.0,132.0,0.0,,132.0,0.0,0.0,True
ALX6112-2,ALX6112,4,92,False,160,30.8232387,28.9736905,N41,7000,675.0,945.0,1.0,,945.0,1.0,1.0,True
ALX6112-3,ALX6112,4,93,False,265,30.8232387,28.9736905,N41,7000,670.0,867.0,3.0,,867.0,3.0,3.0,True
ALX6112-4,ALX6112,4,94,False,330,30.8232387,28.9736905,N41,7000,665.0,574.0,2.0,,574.0,2.0,2.0,True
ALX6114-1,ALX6114,4,91,False,5,31.109301,27.833243,N41,7000,16.0,868.0,0.0,,868.0,0.0,0.0,True
ALX6114-2,ALX6114,4,92,False,115,31.109301,27.833243,N41,7000,8.0,869.0,1.0,,869.0,1.0,1.0,True
ALX6114-3,ALX6114,4,93,False,230,31.109301,27.833243,N41,7000,0.0,870.0,2.0,,870.0,2.0,2.0,True
ALX6114-4,ALX6114,4,94,False,285,31.109301,27.833243,N41,7000,664.0,815.0,3.0,,815.0,3.0,3.0,True
ALX6122-1,ALX6122,4,91,False,100,30.8361519,28.9667315,N41,7000,660.0,848.0,0.0,,848.0,0.0,0.0,True
ALX6122-2,ALX6122,4,92,False,170,30.8361519,28.9667315,N41,7000,655.0,849.0,1.0,,849.0,1.0,1.0,True
ALX6122-3,ALX6122,4,93,False,270,30.8361519,28.9667315,N41,7000,650.0,850.0,2.0,,850.0,2.0,2.0,True
ALX6122-4,ALX6122,4,94,False,335,30.8361519,28.9667315,N41,7000,635.0,643.0,3.0,,643.0,3.0,3.0,True
ALX6123-1,ALX6123,4,91,False,0,30.83299,28.930031,N41,7000,145.0,396.0,0.0,,396.0,0.0,0.0,True
ALX6123-2,ALX6123,4,92,False,70,30.83299,28.930031,N41,7000,140.0,605.0,1.0,,605.0,1.0,1.0,True
ALX6123-3,ALX6123,4,93,False,190,30.83299,28.930031,N41,7000,135.0,347.0,3.0,,347.0,3.0,3.0,True
ALX6123-4,ALX6123,4,94,False,290,30.83299,28.930031,N41,7000,130.0,938.0,2.0,,938.0,2.0,2.0,True
ALX6124-1,ALX6124,4,91,False,45,30.855118,28.938413,N41,7000,700.0,333.0,1.0,,333.0,1.0,1.0,True
ALX6124-2,ALX6124,4,92,False,145,30.855118,28.938413,N41,7000,695.0,415.0,3.0,,415.0,3.0,3.0,True
ALX6124-3,ALX6124,4,93,False,245,30.855118,28.938413,N41,7000,690.0,926.0,2.0,,926.0,2.0,2.0,True
ALX6124-4,ALX6124,4,94,False,320,30.855118,28.938413,N41,7000,685.0,1000.0,0.0,,1000.0,0.0,0.0,True
ALX6126-1,ALX6126,4,91,False,40,30.876516,28.88103,N41,7000,395.0,383.0,3.0,,383.0,3.0,3.0,True
ALX6126-2,ALX6126,4,92,False,125,30.876516,28.88103,N41,7000,390.0,1.0,1.0,,1.0,1.0,1.0,True
ALX6126-3,ALX6126,4,93,False,230,30.876516,28.88103,N41,7000,345.0,88.0,0.0,,88.0,0.0,0.0,True
ALX6126-4,ALX6126,4,94,False,295,30.876516,28.88103,N41,7000,315.0,80.0,0.0,,80.0,0.0,0.0,True
ALX6141-1,ALX6141,4,91,False,35,31.068726,28.369002,N41,7000,40.0,818.0,2.0,,818.0,2.0,2.0,True
ALX6141-2,ALX6141,4,92,False,150,31.068726,28.369002,N41,7000,32.0,896.0,0.0,,896.0,0.0,0.0,True
ALX6141-3,ALX6141,4,93,False,270,31.068726,28.369002,N41,7000,24.0,795.0,3.0,,795.0,3.0,3.0,True
ALX6141-4,ALX6141,4,94,False,335,31.068726,28.369002,N41,7000,16.0,765.0,1.0,,765.0,1.0,1.0,True
ALX6144-1,ALX6144,4,91,False,95,30.95818,28.78074,N41,7000,425.0,401.0,1.0,,401.0,1.0,1.0,True
ALX6144-2,ALX6144,4,92,False,175,30.95818,28.78074,N41,7000,420.0,923.0,3.0,,923.0,3.0,3.0,True
ALX6144-3,ALX6144,4,93,False,240,30.95818,28.78074,N41,7000,415.0,748.0,0.0,,748.0,0.0,0.0,True
ALX6144-4,ALX6144,4,94,False,310,30.95818,28.78074,N41,7000,410.0,486.0,2.0,,486.0,2.0,2.0,True
ALX6146-1,ALX6146,4,91,False,15,30.9523557,28.7720735,N41,7000,55.0,331.0,3.0,,331.0,3.0,3.0,True
ALX6146-2,ALX6146,4,92,False,75,30.9523557,28.7720735,N41,7000,45.0,530.0,2.0,,530.0,2.0,2.0,True
ALX6146-3,ALX6146,4,93,False,200,30.9523557,28.7720735,N41,7000,40.0,929.0,1.0,,929.0,1.0,1.0,True
ALX6146-4,ALX6146,4,94,False,315,30.9523557,28.7720735,N41,7000,35.0,916.0,0.0,,916.0,0.0,0.0,True
ALX6149-1,ALX6149,4,91,False,40,31.092346,27.933848,N41,7000,16.0,994.0,2.0,,994.0,2.0,2.0,True
ALX6149-2,ALX6149,4,92,False,100,31.092346,27.933848,N41,7000,8.0,527.0,3.0,,527.0,3.0,3.0,True
ALX6149-3,ALX6149,4,93,False,190,31.092346,27.933848,N41,7000,0.0,153.0,1.0,,153.0,1.0,1.0,True
ALX6149-4,ALX6149,4,94,False,280,31.092346,27.933848,N41,7000,496.0,304.0,0.0,,304.0,0.0,0.0,True
ALX6150-1,ALX6150,4,91,False,15,31.08125,28.024333,N41,7000,570.0,944.0,0.0,,944.0,0.0,0.0,True
ALX6150-2,ALX6150,4,92,False,75,31.08125,28.024333,N41,7000,525.0,305.0,1.0,,305.0,1.0,1.0,True
ALX6150-3,ALX6150,4,93,False,135,31.08125,28.024333,N41,7000,520.0,555.0,3.0,,555.0,3.0,3.0,True
ALX6150-4,ALX6150,4,94,False,310,31.08125,28.024333,N41,7000,515.0,490.0,2.0,,490.0,2.0,2.0,True
ALX6152-1,ALX6152,3,91,False,10,31.20423,29.969549,N41,7000,795.0,776.0,0.0,,776.0,0.0,0.0,True
ALX6152-2,ALX6152,3,92,False,95,31.20423,29.969549,N41,7000,750.0,211.0,3.0,,211.0,3.0,3.0,True
ALX6152-3,ALX6152,3,93,False,250,31.20423,29.969549,N41,7000,745.0,654.0,2.0,,654.0,2.0,2.0,True
ALX6164-1,ALX6164,4,91,False,0,31.283862,30.02683,N41,7000,35.0,451.0,3.0,,451.0,3.0,3.0,True
ALX6164-2,ALX6164,4,92,False,80,31.283862,30.02683,N41,7000,30.0,490.0,2.0,,490.0,2.0,2.0,True
ALX6164-3,ALX6164,4,93,False,150,31.283862,30.02683,N41,7000,25.0,269.0,1.0,,269.0,1.0,1.0,True
ALX6164-4,ALX6164,4,94,False,250,31.283862,30.02683,N41,7000,20.0,986.0,2.0,,986.0,2.0,2.0,True
ALX6165-1,ALX6165,4,91,False,100,31.28454,30.013373,N41,7000,310.0,283.0,3.0,,283.0,3.0,3.0,True
ALX6165-2,ALX6165,4,92,False,155,31.28454,30.013373,N41,7000,300.0,846.0,2.0,,846.0,2.0,2.0,True
ALX6165-3,ALX6165,4,93,False,230,31.28454,30.013373,N41,7000,295.0,380.0,0.0,,380.0,0.0,0.0,True
ALX6165-4,ALX6165,4,94,False,320,31.28454,30.013373,N41,7000,135.0,425.0,1.0,,425.0,1.0,1.0,True
ALX6166-1,ALX6166,4,91,False,65,31.287158,30.014827,N41,7000,260.0,719.0,3.0,,719.0,3.0,3.0,True
ALX6166-2,ALX6166,4,92,False,195,31.287158,30.014827,N41,7000,255.0,680.0,0.0,,680.0,0.0,0.0,True
ALX6166-3,ALX6166,4,93,False,270,31.287158,30.014827,N41,7000,250.0,842.0,2.0,,842.0,2.0,2.0,True
ALX6166-4,ALX6166,4,94,False,340,31.287158,30.014827,N41,7000,245.0,661.0,1.0,,661.0,1.0,1.0,True
ALX6169-1,ALX6169,4,91,False,40,30.9654884,28.7636521,N41,7000,590.0,320.0,0.0,,320.0,0.0,0.0,True
ALX6169-2,ALX6169,4,92,False,180,30.9654884,28.7636521,N41,7000,585.0,377.0,1.0,,377.0,1.0,1.0,True
ALX6169-3,ALX6169,4,93,False,250,30.9654884,28.7636521,N41,7000,580.0,639.0,3.0,,639.0,3.0,3.0,True
ALX6169-4,ALX6169,4,94,False,340,30.9654884,28.7636521,N41,7000,575.0,930.0,2.0,,930.0,2.0,2.0,True
ALX6183-1,ALX6183,4,91,False,65,30.892222,28.885833,N41,7000,96.0,858.0,2.0,,858.0,2.0,2.0,True
ALX6183-2,ALX6183,4,92,False,120,30.892222,28.885833,N41,7000,88.0,935.0,3.0,,935.0,3.0,3.0,True
ALX6183-3,ALX6183,4,93,False,245,30.892222,28.885833,N41,7000,80.0,613.0,1.0,,613.0,1.0,1.0,True
ALX6183-4,ALX6183,4,94,False,310,30.892222,28.885833,N41,7000,72.0,796.0,0.0,,796.0,0.0,0.0,True
ALX6186-1,ALX6186,4,91,False,10,30.973082,28.757586,N41,7000,245.0,358.0,2.0,,358.0,2.0,2.0,True
ALX6186-2,ALX6186,4,92,False,90,30.973082,28.757586,N41,7000,240.0,756.0,0.0,,756.0,0.0,0.0,True
ALX6186-3,ALX6186,4,93,False,160,30.973082,28.757586,N41,7000,235.0,921.0,1.0,,921.0,1.0,1.0,True
ALX6186-4,ALX6186,4,94,False,315,30.973082,28.757586,N41,7000,230.0,819.0,3.0,,819.0,3.0,3.0,True
ALX6187-1,ALX6187,4,91,False,15,30.977661,28.754959,N41,7000,530.0,400.0,0.0,,400.0,0.0,0.0,True
ALX6187-2,ALX6187,4,92,False,110,30.977661,28.754959,N41,7000,505.0,630.0,2.0,,630.0,2.0,2.0,True
ALX6187-3,ALX6187,4,93,False,180,30.977661,28.754959,N41,7000,500.0,745.0,1.0,,745.0,1.0,1.0,True
ALX6187-4,ALX6187,4,94,False,305,30.977661,28.754959,N41,7000,495.0,703.0,3.0,,703.0,3.0,3.0,True
ALX6188-1,ALX6188,3,91,False,45,31.18042,29.9288,N41,7000,715.0,457.0,1.0,,457.0,1.0,1.0,True
ALX6188-2,ALX6188,3,92,False,170,31.18042,29.9288,N41,7000,695.0,754.0,2.0,,754.0,2.0,2.0,True
ALX6188-3,ALX6188,3,93,False,335,31.18042,29.9288,N41,7000,670.0,188.0,0.0,,188.0,0.0,0.0,True
ALX6197-1,ALX6197,4,91,False,35,31.06406,28.19988,N41,7000,545.0,694.0,2.0,,694.0,2.0,2.0,True
ALX6197-2,ALX6197,4,92,False,105,31.06406,28.19988,N41,7000,540.0,425.0,1.0,,425.0,1.0,1.0,True
ALX6197-3,ALX6197,4,93,False,235,31.06406,28.19988,N41,7000,535.0,500.0,0.0,,500.0,0.0,0.0,True
ALX6197-4,ALX6197,4,94,False,300,31.06406,28.19988,N41,7000,530.0,563.0,3.0,,563.0,3.0,3.0,True
ALX6198-1,ALX6198,4,91,False,65,31.248871,30.003336,N41,7000,665.0,185.0,1.0,,185.0,1.0,1.0,True
ALX6198-2,ALX6198,4,92,False,130,31.248871,30.003336,N41,7000,680.0,870.0,2.0,,870.0,2.0,2.0,True
ALX6198-3,ALX6198,4,93,False,200,31.248871,30.003336,N41,7000,430.0,168.0,0.0,,168.0,0.0,0.0,True
