incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,detection_case,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000858,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,2025-08-28 02:54:58+02:00,2025-08-28 02:55:01+02:00,ECI:1077823.0,165.0,ca_underperformance,73.84,95.48,69.42,High,False
INC-000859,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,2025-08-28 02:55:03+02:00,2025-08-28 02:55:03+02:00,ECI:3640375.0,275.0,radio_limited_degradation,75.88,96.7,50.43,High,False
INC-000860,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,2025-08-28 02:55:18+02:00,2025-08-28 02:55:19+02:00,ECI:3640375.0,275.0,radio_limited_degradation,74.66,93.75,51.32,High,False
INC-000861,542020041221088+20250828125624+Fiji-Nadi-LTE-DL-D!20250828125546,2025-08-28 02:55:24+02:00,2025-08-28 02:55:24+02:00,ECI:3640375.0,275.0,radio_limited_degradation,80.42,98.42,58.42,High,False
INC-000862,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,2025-08-28 02:56:05+02:00,2025-08-28 02:56:06+02:00,ECI:3640375.0,275.0,radio_limited_degradation,64.97,61.59,69.11,Medium,False
INC-000863,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,2025-08-28 02:56:13+02:00,2025-08-28 02:56:23+02:00,ECI:1077825.0,167.0,radio_limited_degradation,80.81,90.76,80.55,High,False
INC-000864,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,2025-08-28 02:56:25+02:00,2025-08-28 02:56:25+02:00,ECI:3640375.0,275.0,radio_limited_degradation,71.12,80.97,59.07,High,False
INC-000865,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,2025-08-28 02:56:51+02:00,2025-08-28 02:56:52+02:00,ECI:1077825.0,167.0,radio_limited_degradation,75.25,70.93,80.54,High,False
INC-000866,542020041221088+20250828125844+Fiji-Nadi-LTE-DL-D!20250828125759,2025-08-28 02:56:59+02:00,2025-08-28 02:57:00+02:00,ECI:1077825.0,167.0,ca_underperformance,94.22,94.25,94.19,Critical,False
INC-000867,542020041221088+20250828130044+Fiji-Nadi-LTE-DL-D!20250828130012,2025-08-28 02:59:08+02:00,2025-08-28 02:59:09+02:00,ECI:1077780.0,165.0,radio_condition_expected_underperformance,58.07,58.87,58.75,Medium,False
INC-000868,542020041221088+20250828130044+Fiji-Nadi-LTE-DL-D!20250828130012,2025-08-28 02:59:42+02:00,2025-08-28 02:59:42+02:00,ECI:3640345.0,275.0,radio_limited_degradation,79.39,62.53,100.0,High,False
INC-000869,542020041221088+20250828130044+Fiji-Nadi-LTE-DL-D!20250828130012,2025-08-28 03:00:06+02:00,2025-08-28 03:00:06+02:00,ECI:3635989.0,231.0,temporal_local_drop,66.67,65.67,67.9,High,False
INC-000870,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:00:49+02:00,2025-08-28 03:00:49+02:00,ECI:3636029.0,231.0,ca_underperformance,71.99,69.41,75.15,High,False
INC-000871,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:16+02:00,2025-08-28 03:01:17+02:00,ECI:1077812.0,167.0,radio_limited_degradation,77.57,94.56,56.8,High,False
INC-000872,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:26+02:00,2025-08-28 03:01:30+02:00,ECI:1077812.0,167.0,radio_limited_degradation,81.16,97.99,60.58,High,False
INC-000873,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:36+02:00,2025-08-28 03:01:37+02:00,ECI:1077822.0,167.0,ca_underperformance,76.42,77.96,87.22,High,False
INC-000874,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:50+02:00,2025-08-28 03:01:50+02:00,ECI:1077822.0,167.0,ca_underperformance,73.51,77.36,68.8,High,False
INC-000875,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:01:57+02:00,2025-08-28 03:02:00+02:00,ECI:1077822.0,170.0,ca_underperformance,71.12,74.9,69.85,High,False
INC-000876,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:02:02+02:00,2025-08-28 03:02:04+02:00,ECI:1077822.0,167.0,radio_limited_degradation,77.19,82.08,71.21,High,False
INC-000877,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:02:16+02:00,2025-08-28 03:02:17+02:00,ECI:3640372.0,272.0,temporal_local_drop,74.67,75.59,100.0,High,False
INC-000878,542020041221088+20250828130244+Fiji-Nadi-LTE-DL-D!20250828130228,2025-08-28 03:02:23+02:00,2025-08-28 03:02:23+02:00,ECI:1077780.0,165.0,temporal_local_drop,84.34,71.52,100.0,High,False
INC-000879,542020041221088+20250828130504+Fiji-Nadi-LTE-DL-D!20250828130441,2025-08-28 03:02:38+02:00,2025-08-28 03:02:38+02:00,EARFCN:500.0|PCI:165.0,165.0,temporal_local_drop,69.76,59.01,82.89,High,False
INC-000880,542020041221088+20250828130504+Fiji-Nadi-LTE-DL-D!20250828130441,2025-08-28 03:02:49+02:00,2025-08-28 03:02:49+02:00,ECI:1077825.0,167.0,ca_underperformance,92.47,94.53,89.96,Critical,False
INC-000881,542020041221088+20250828130744+Fiji-Nadi-LTE-DL-D!20250828130656,2025-08-28 03:06:26+02:00,2025-08-28 03:06:26+02:00,ECI:3638839.0,255.0,temporal_local_drop,73.04,75.23,70.37,High,False
INC-000882,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,2025-08-28 03:08:15+02:00,2025-08-28 03:08:15+02:00,ECI:3638839.0,255.0,temporal_local_drop,69.19,54.68,86.93,High,False
INC-000883,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,2025-08-28 03:08:28+02:00,2025-08-28 03:08:28+02:00,ECI:3638839.0,255.0,temporal_local_drop,74.62,78.56,69.81,High,False
INC-000884,542020041221088+20250828131005+Fiji-Nadi-LTE-DL-D!20250828130912,2025-08-28 03:08:51+02:00,2025-08-28 03:08:52+02:00,ECI:3640373.0,273.0,radio_limited_degradation,77.82,84.76,69.34,High,False
INC-000885,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:09:38+02:00,2025-08-28 03:09:40+02:00,ECI:3638838.0,254.0,radio_limited_degradation,85.56,87.16,93.47,High,False
INC-000886,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:09:54+02:00,2025-08-28 03:09:55+02:00,ECI:3638838.0,254.0,radio_limited_degradation,83.82,92.21,73.6,High,False
INC-000887,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:10:03+02:00,2025-08-28 03:10:03+02:00,ECI:3638838.0,254.0,temporal_local_drop,83.79,93.43,72.0,High,False
INC-000888,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:10:10+02:00,2025-08-28 03:10:11+02:00,ECI:3638838.0,254.0,radio_limited_degradation,80.6,86.32,75.75,High,False
INC-000889,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:10:39+02:00,2025-08-28 03:10:39+02:00,ECI:3638838.0,254.0,ca_underperformance,89.2,80.37,100.0,High,False
INC-000890,542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:10:50+02:00,2025-08-28 03:10:51+02:00,ECI:3638838.0,254.0,temporal_local_drop,71.84,73.52,69.78,High,False
INC-000891,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:12:01+02:00,2025-08-28 03:12:02+02:00,ECI:1080607.0,352.0,ca_underperformance,58.88,58.29,60.59,Medium,False
INC-000892,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:12:33+02:00,2025-08-28 03:12:34+02:00,ECI:1080627.0,231.0,radio_limited_degradation,68.7,85.05,54.57,High,False
INC-000893,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:12:46+02:00,2025-08-28 03:12:48+02:00,ECI:1080627.0,352.0,ca_underperformance,73.44,71.11,76.29,Medium,False
INC-000894,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:12:57+02:00,2025-08-28 03:12:59+02:00,ECI:1080630.0,352.0,temporal_local_drop,63.29,65.99,68.59,Medium,False
INC-000895,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:13:07+02:00,2025-08-28 03:13:07+02:00,ECI:1080630.0,352.0,ca_underperformance,73.72,76.13,70.78,High,False
INC-000896,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:13:18+02:00,2025-08-28 03:13:18+02:00,ECI:1080630.0,352.0,ca_underperformance,67.56,47.82,91.69,High,False
INC-000897,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:13:30+02:00,2025-08-28 03:13:31+02:00,ECI:3638848.0,254.0,ca_underperformance,94.68,90.33,100.0,Critical,False
INC-000898,542020041221088+20250828131954+Fiji-Nadi-LTE-DL-D!20250828131344,2025-08-28 03:13:40+02:00,2025-08-28 03:13:40+02:00,ECI:3638848.0,254.0,temporal_local_drop,91.45,88.95,94.5,Critical,False
INC-000899,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:05+02:00,2025-08-28 03:15:05+02:00,ECI:3638848.0,254.0,radio_limited_degradation,80.44,90.88,67.69,High,False
INC-000900,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:12+02:00,2025-08-28 03:15:12+02:00,ECI:3638848.0,254.0,ca_underperformance,87.64,77.52,100.0,High,False
INC-000901,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:28+02:00,2025-08-28 03:15:28+02:00,ECI:3638848.0,254.0,temporal_local_drop,86.92,85.3,88.89,High,False
INC-000902,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:34+02:00,2025-08-28 03:15:35+02:00,ECI:3638848.0,254.0,radio_limited_degradation,86.9,82.27,92.55,High,False
INC-000903,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:51+02:00,2025-08-28 03:15:51+02:00,ECI:3638848.0,254.0,temporal_local_drop,66.54,66.34,66.78,High,False
INC-000904,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:15:57+02:00,2025-08-28 03:15:58+02:00,ECI:3640383.0,231.0,radio_limited_degradation,59.22,62.9,60.11,Medium,False
INC-000905,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:16:05+02:00,2025-08-28 03:16:08+02:00,ECI:3638848.0,254.0,temporal_local_drop,72.39,72.7,72.0,High,False
INC-000906,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:16:26+02:00,2025-08-28 03:16:26+02:00,ECI:3638848.0,254.0,temporal_local_drop,76.98,81.06,72.0,High,False
INC-000907,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:16:35+02:00,2025-08-28 03:16:37+02:00,ECI:3638848.0,254.0,temporal_local_drop,76.83,80.79,78.03,High,False
INC-000908,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:16:46+02:00,2025-08-28 03:16:46+02:00,ECI:3638848.0,254.0,temporal_local_drop,79.85,72.2,89.2,High,False
INC-000909,542020041221088+20250828132455+Fiji-Nadi-LTE-DL-D!20250828131658,2025-08-28 03:16:54+02:00,2025-08-28 03:16:55+02:00,ECI:3638848.0,254.0,temporal_local_drop,77.21,81.48,72.0,High,False
INC-000910,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:17:21+02:00,2025-08-28 03:17:21+02:00,ECI:3638848.0,254.0,ca_underperformance,86.65,75.72,100.0,High,False
INC-000911,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:17:34+02:00,2025-08-28 03:17:34+02:00,ECI:3638848.0,254.0,temporal_local_drop,75.86,79.02,72.0,High,False
INC-000912,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:17:49+02:00,2025-08-28 03:17:49+02:00,ECI:3638847.0,253.0,temporal_local_drop,74.67,76.86,72.0,High,False
INC-000913,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:17:59+02:00,2025-08-28 03:18:00+02:00,ECI:3638847.0,253.0,ca_underperformance,88.87,79.77,100.0,High,False
INC-000914,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:18:10+02:00,2025-08-28 03:18:11+02:00,ECI:3638847.0,253.0,temporal_local_drop,79.08,84.87,72.0,High,False
INC-000915,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:18:48+02:00,2025-08-28 03:18:50+02:00,ECI:1080631.0,353.0,radio_limited_degradation,81.01,76.33,87.99,High,False
INC-000916,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:19:32+02:00,2025-08-28 03:19:37+02:00,ECI:3635992.0,234.0,radio_limited_degradation,75.04,90.38,56.29,High,False
INC-000917,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:19:55+02:00,2025-08-28 03:19:56+02:00,ECI:3635992.0,234.0,radio_limited_degradation,77.06,79.9,73.6,High,False
INC-000918,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:20:09+02:00,2025-08-28 03:20:11+02:00,ECI:3638804.0,250.0,radio_limited_degradation,82.9,79.83,86.76,High,False
INC-000919,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:20:20+02:00,2025-08-28 03:20:23+02:00,ECI:3638804.0,250.0,radio_limited_degradation,83.13,90.93,81.23,High,False
INC-000920,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:20:33+02:00,2025-08-28 03:20:34+02:00,ECI:3635992.0,234.0,temporal_local_drop,73.94,75.52,72.0,High,False
INC-000921,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:20:46+02:00,2025-08-28 03:20:48+02:00,ECI:3635992.0,234.0,temporal_local_drop,79.54,85.7,88.15,High,False
INC-000922,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:20:57+02:00,2025-08-28 03:20:57+02:00,ECI:3635992.0,234.0,temporal_local_drop,77.32,81.67,72.0,High,False
INC-000923,542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:21:11+02:00,2025-08-28 03:21:12+02:00,ECI:3638804.0,250.0,radio_limited_degradation,75.11,69.61,87.62,High,False
INC-000924,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:22:12+02:00,2025-08-28 03:22:13+02:00,ECI:3635989.0,231.0,radio_limited_degradation,76.12,56.58,100.0,High,False
INC-000925,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:22:26+02:00,2025-08-28 03:22:27+02:00,ECI:3635989.0,231.0,radio_limited_degradation,79.68,63.05,100.0,High,False
INC-000926,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:22:41+02:00,2025-08-28 03:22:41+02:00,ECI:3638806.0,252.0,radio_limited_degradation,72.95,72.88,73.04,High,False
INC-000927,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:22:57+02:00,2025-08-28 03:22:57+02:00,ECI:3640343.0,273.0,radio_limited_degradation,75.98,77.92,73.6,High,False
INC-000928,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:23:11+02:00,2025-08-28 03:23:11+02:00,ECI:3638808.0,254.0,radio_limited_degradation,68.52,63.26,74.94,High,False
INC-000929,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:23:16+02:00,2025-08-28 03:23:16+02:00,ECI:3638808.0,254.0,radio_limited_degradation,80.28,64.15,100.0,High,False
INC-000930,542020041221088+20250828133115+Fiji-Nadi-LTE-DL-D!20250828132346,2025-08-28 03:23:42+02:00,2025-08-28 03:23:43+02:00,ECI:3638805.0,251.0,radio_limited_degradation,76.65,79.14,73.6,High,False
INC-000931,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:24:27+02:00,2025-08-28 03:24:28+02:00,ECI:3638807.0,253.0,temporal_local_drop,89.06,86.52,95.19,High,False
INC-000932,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:24:36+02:00,2025-08-28 03:24:37+02:00,ECI:3638807.0,253.0,radio_limited_degradation,77.96,82.84,74.75,High,False
INC-000933,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:25:20+02:00,2025-08-28 03:25:21+02:00,ECI:3635992.0,234.0,temporal_local_drop,76.19,79.62,72.0,High,False
INC-000934,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:25:32+02:00,2025-08-28 03:25:32+02:00,ECI:3635992.0,234.0,temporal_local_drop,77.39,81.8,72.0,High,False
INC-000935,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:25:42+02:00,2025-08-28 03:25:44+02:00,ECI:3635992.0,234.0,radio_limited_degradation,73.59,73.58,73.6,Medium,False
INC-000936,542020041221088+20250828133556+Fiji-Nadi-LTE-DL-D!20250828132602,2025-08-28 03:25:55+02:00,2025-08-28 03:25:55+02:00,ECI:3635992.0,234.0,radio_limited_degradation,76.82,79.45,73.6,High,False
INC-000937,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,2025-08-28 03:26:30+02:00,2025-08-28 03:26:30+02:00,ECI:1076426.0,375.0,radio_limited_degradation,81.22,94.71,64.73,High,False
INC-000938,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,2025-08-28 03:26:36+02:00,2025-08-28 03:26:55+02:00,ECI:1076426.0,375.0,ca_underperformance,87.2,99.63,85.44,High,False
INC-000939,542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,2025-08-28 03:26:57+02:00,2025-08-28 03:27:02+02:00,ECI:3635988.0,230.0,radio_limited_degradation,79.62,98.65,56.36,High,False
INC-000940,542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,2025-08-28 03:30:21+02:00,2025-08-28 03:30:21+02:00,ECI:3638837.0,253.0,temporal_local_drop,66.81,66.72,66.93,High,False
INC-000941,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:31:14+02:00,2025-08-28 03:31:14+02:00,ECI:3638837.0,253.0,temporal_local_drop,76.2,79.63,72.0,High,False
INC-000942,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:31:23+02:00,2025-08-28 03:31:24+02:00,ECI:3638837.0,253.0,radio_limited_degradation,72.24,74.94,79.44,High,False
INC-000943,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:31:57+02:00,2025-08-28 03:31:57+02:00,ECI:3638837.0,253.0,radio_limited_degradation,69.6,76.76,60.86,High,False
INC-000944,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:32:00+02:00,2025-08-28 03:32:01+02:00,ECI:3638837.0,253.0,temporal_local_drop,69.19,67.16,79.54,High,False
INC-000945,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:32:25+02:00,2025-08-28 03:32:25+02:00,ECI:3638837.0,353.0,radio_limited_degradation,70.81,88.83,48.79,High,False
INC-000946,542020041221088+20250828134016+Fiji-Nadi-LTE-DL-D!20250828133246,2025-08-28 03:32:39+02:00,2025-08-28 03:32:39+02:00,ECI:1076289.0,179.0,radio_limited_degradation,71.32,85.84,53.57,High,False
INC-000947,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:33:05+02:00,2025-08-28 03:33:06+02:00,ECI:1080641.0,353.0,ca_underperformance,64.77,64.71,64.84,Medium,False
INC-000948,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:33:14+02:00,2025-08-28 03:33:15+02:00,ECI:1076289.0,179.0,radio_limited_degradation,63.92,61.51,78.11,Medium,False
INC-000949,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:33:30+02:00,2025-08-28 03:33:30+02:00,ECI:3638837.0,179.0,radio_limited_degradation,66.96,69.95,63.3,High,False
INC-000950,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:33:52+02:00,2025-08-28 03:33:52+02:00,ECI:3638837.0,253.0,temporal_local_drop,78.3,60.54,100.0,High,False
INC-000951,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:35:00+02:00,2025-08-28 03:35:01+02:00,ECI:1080641.0,353.0,ca_underperformance,50.65,47.92,53.99,Medium,False
INC-000952,542020041221088+20250828134256+Fiji-Nadi-LTE-DL-D!20250828133718,2025-08-28 03:35:20+02:00,2025-08-28 03:35:20+02:00,ECI:3638837.0,253.0,radio_limited_degradation,68.47,72.75,63.24,High,False
INC-000953,542020041221088+20250828134256+Fiji-Nadi-LTE-DL-D!20250828133718,2025-08-28 03:35:24+02:00,2025-08-28 03:35:25+02:00,ECI:1077825.0,167.0,radio_limited_degradation,67.9,87.43,73.85,High,False
INC-000954,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,2025-08-28 03:37:35+02:00,2025-08-28 03:37:38+02:00,ECI:3636029.0,231.0,radio_limited_degradation,80.06,96.55,59.9,High,False
INC-000955,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,2025-08-28 03:37:52+02:00,2025-08-28 03:37:57+02:00,ECI:3636029.0,231.0,radio_limited_degradation,65.75,76.83,52.21,Medium,False
INC-000956,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,2025-08-28 03:38:09+02:00,2025-08-28 03:38:10+02:00,ECI:3636029.0,231.0,radio_limited_degradation,68.44,84.78,48.47,High,False
INC-000957,542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,2025-08-28 03:39:26+02:00,2025-08-28 03:39:27+02:00,ECI:1079090.0,168.0,radio_limited_degradation,63.66,68.61,57.61,Medium,False
INC-000958,542020041221088+20250828134616+Fiji-Nadi-LTE-DL-D!20250828134149,2025-08-28 03:41:38+02:00,2025-08-28 03:41:38+02:00,ECI:1079093.0,232.0,radio_limited_degradation,66.63,67.66,65.37,High,False
INC-000959,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,2025-08-28 03:42:44+02:00,2025-08-28 03:42:47+02:00,ECI:3636033.0,182.0,ca_underperformance,62.83,63.19,62.39,Medium,False
INC-000960,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,2025-08-28 03:43:35+02:00,2025-08-28 03:43:37+02:00,ECI:3636030.0,232.0,radio_limited_degradation,67.7,81.03,51.41,High,False
INC-000961,542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,2025-08-28 03:44:03+02:00,2025-08-28 03:44:03+02:00,ECI:1079240.0,383.0,ca_underperformance,68.0,71.43,63.81,High,False
INC-000962,542020041221088+20250828135037+Fiji-Nadi-LTE-DL-D!20250828134621,2025-08-28 03:46:00+02:00,2025-08-28 03:46:00+02:00,ECI:1082166.0,140.0,temporal_local_drop,70.25,58.33,84.82,High,False
INC-000963,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:46:56+02:00,2025-08-28 03:46:57+02:00,ECI:1079183.0,140.0,ca_underperformance,73.63,77.01,69.5,High,False
INC-000964,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:47:22+02:00,2025-08-28 03:47:23+02:00,ECI:1076544.0,140.0,ca_underperformance,56.28,57.49,55.15,Medium,False
INC-000965,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:47:30+02:00,2025-08-28 03:47:31+02:00,ECI:1082176.0,140.0,ca_underperformance,67.65,64.14,71.93,High,False
INC-000966,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:48:08+02:00,2025-08-28 03:48:08+02:00,ECI:1076544.0,182.0,ca_underperformance,67.4,61.05,75.15,High,False
INC-000967,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:48:10+02:00,2025-08-28 03:48:10+02:00,ECI:1082163.0,140.0,ca_underperformance,69.33,74.13,63.46,High,False
INC-000968,542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:48:29+02:00,2025-08-28 03:48:30+02:00,ECI:1082166.0,140.0,ca_underperformance,63.12,58.32,68.99,Medium,False
INC-000969,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,2025-08-28 03:51:56+02:00,2025-08-28 03:51:58+02:00,ECI:1079110.0,168.0,radio_limited_degradation,67.61,71.47,66.77,Medium,False
INC-000970,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,2025-08-28 03:52:25+02:00,2025-08-28 03:52:25+02:00,ECI:1079093.0,168.0,radio_limited_degradation,77.52,67.93,89.24,High,False
INC-000971,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,2025-08-28 03:52:40+02:00,2025-08-28 03:52:44+02:00,ECI:3636033.0,232.0,radio_limited_degradation,71.16,84.25,65.06,High,False
INC-000972,542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,2025-08-28 03:52:50+02:00,2025-08-28 03:52:54+02:00,ECI:3636033.0,232.0,radio_limited_degradation,78.16,88.81,65.35,High,False
INC-000973,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,2025-08-28 03:54:12+02:00,2025-08-28 03:54:13+02:00,ECI:1082166.0,140.0,radio_condition_expected_underperformance,52.57,54.15,50.64,Medium,False
INC-000974,542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,2025-08-28 03:54:23+02:00,2025-08-28 03:54:23+02:00,ECI:1082166.0,140.0,temporal_local_drop,79.86,63.39,100.0,High,False
INC-000975,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,2025-08-28 03:55:43+02:00,2025-08-28 03:55:46+02:00,ECI:1076531.0,182.0,radio_limited_degradation,75.62,98.57,47.57,High,False
INC-000976,542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,2025-08-28 03:55:48+02:00,2025-08-28 03:55:48+02:00,ECI:3636030.0,183.0,radio_limited_degradation,78.8,99.87,53.05,High,False
