id,timestamp,id_route_test_label,id_test_type,Activity.Activity,Activity.Duration,Activity.End TimeStamp,Activity.Power,Activity.Quality,Activity.SINR,Activity.Start TimeStamp,Activity.Status,Activity.Tech,Activity.Throughput,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250828131435+Fiji-Nadi-LTE-DL-D!20250828131128,2025-08-28 03:10:48+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180173.0,2025-08-28T03:10:48.381000+02:00,-90.28,-12.64,15.76,2025-08-28T03:07:48.208000+02:00,Failed,LTE CA2,70640.0,2025-08-28 03:07:48.208000+02:00,2025-08-28 03:10:48.381000+02:00
542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,2025-08-28 03:18:06+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180203.0,2025-08-28T03:18:06.323000+02:00,-85.73,-13.58,14.65,2025-08-28T03:15:06.121000+02:00,Failed,LTE CA2,64096.0,2025-08-28 03:15:06.121000+02:00,2025-08-28 03:18:06.323000+02:00
542020041221088+20250828132735+Fiji-Nadi-LTE-DL-D!20250828132130,2025-08-28 03:21:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180172.0,2025-08-28T03:21:07.483000+02:00,-93.16,-13.61,9.89,2025-08-28T03:18:07.311000+02:00,Failed,LTE CA3,45152.0,2025-08-28 03:18:07.311000+02:00,2025-08-28 03:21:07.483000+02:00
542020041221088+20250828133816+Fiji-Nadi-LTE-DL-D!20250828132818,2025-08-28 03:27:09+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180142.0,2025-08-28T03:27:09.795000+02:00,-94.45,-14.53,6.7,2025-08-28T03:24:09.654000+02:00,Failed,LTE CA3,36912.0,2025-08-28 03:24:09.654000+02:00,2025-08-28 03:27:09.795000+02:00
542020041221088+20250828133856+Fiji-Nadi-LTE-DL-D!20250828133030,2025-08-28 03:30:10+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180169.0,2025-08-28T03:30:10.955000+02:00,-101.17,-11.3,11.66,2025-08-28T03:27:10.787000+02:00,Failed,LTE CA2,23408.0,2025-08-28 03:27:10.787000+02:00,2025-08-28 03:30:10.955000+02:00
542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,2025-08-28 03:33:12+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180123.0,2025-08-28T03:33:12.058000+02:00,-100.73,-11.9,9.15,2025-08-28T03:30:11.936000+02:00,Failed,LTE CA2,22440.0,2025-08-28 03:30:11.936000+02:00,2025-08-28 03:33:12.058000+02:00
542020041221088+20250828134256+Fiji-Nadi-LTE-DL-D!20250828133718,2025-08-28 03:36:13+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180139.0,2025-08-28T03:36:13.201000+02:00,-96.58,-12.23,10.66,2025-08-28T03:33:13.064000+02:00,Failed,LTE CA2,34592.0,2025-08-28 03:33:13.064000+02:00,2025-08-28 03:36:13.201000+02:00
542020041221088+20250828134436+Fiji-Nadi-LTE-DL-D!20250828133934,2025-08-28 03:39:14+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180180.0,2025-08-28T03:39:14.378000+02:00,-95.01,-11.35,11.99,2025-08-28T03:36:14.199000+02:00,Failed,LTE CA2,34120.0,2025-08-28 03:36:14.199000+02:00,2025-08-28 03:39:14.378000+02:00
542020041221088+20250828134936+Fiji-Nadi-LTE-DL-D!20250828134405,2025-08-28 03:42:15+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180132.0,2025-08-28T03:42:15.474000+02:00,-96.08,-11.3,9.94,2025-08-28T03:39:15.343000+02:00,Failed,LTE CA2,37496.0,2025-08-28 03:39:15.343000+02:00,2025-08-28 03:42:15.474000+02:00
542020041221088+20250828135037+Fiji-Nadi-LTE-DL-D!20250828134621,2025-08-28 03:45:16+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180123.0,2025-08-28T03:45:16.600000+02:00,-99.77,-11.12,9.56,2025-08-28T03:42:16.478000+02:00,Failed,LTE CA2,23408.0,2025-08-28 03:42:16.478000+02:00,2025-08-28 03:45:16.600000+02:00
542020041221088+20250828135137+Fiji-Nadi-LTE-DL-D!20250828134837,2025-08-28 03:48:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180130.0,2025-08-28T03:48:17.731000+02:00,-101.18,-10.56,13.9,2025-08-28T03:45:17.601000+02:00,Failed,LTE CA2,39080.0,2025-08-28 03:45:17.601000+02:00,2025-08-28 03:48:17.731000+02:00
542020041221088+20250828135437+Fiji-Nadi-LTE-DL-D!20250828135310,2025-08-28 03:51:18+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180134.0,2025-08-28T03:51:18.905000+02:00,-89.39,-9.77,20.6,2025-08-28T03:48:18.772000+02:00,Failed,LTE CA2,59800.0,2025-08-28 03:48:18.772000+02:00,2025-08-28 03:51:18.905000+02:00
542020041221088+20250828135857+Fiji-Nadi-LTE-DL-D!20250828135526,2025-08-28 03:54:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180170.0,2025-08-28T03:54:20.081000+02:00,-94.11,-10.9,10.79,2025-08-28T03:51:19.911000+02:00,Failed,LTE CA2,40496.0,2025-08-28 03:51:19.911000+02:00,2025-08-28 03:54:20.081000+02:00
542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,2025-08-28 03:57:21+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180143.0,2025-08-28T03:57:21.189000+02:00,-101.59,-10.82,11.74,2025-08-28T03:54:21.047000+02:00,Failed,LTE CA2,28480.0,2025-08-28 03:54:21.047000+02:00,2025-08-28 03:57:21.189000+02:00
542020041221088+20250828140057+Fiji-Nadi-LTE-DL-D!20250828135741,2025-08-28 03:57:42+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,20060.0,2025-08-28T03:57:42.231000+02:00,-109.04,-12.58,4.52,2025-08-28T03:57:22.172000+02:00,Failed,LTE CA1,1712.0,2025-08-28 03:57:22.172000+02:00,2025-08-28 03:57:42.231000+02:00
542020041221088+20250828140157+Fiji-Nadi-LTE-DL-D!20250828135953,2025-08-28 03:58:04+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,20038.0,2025-08-28T03:58:04.275000+02:00,-110.26,-12.38,5.5,2025-08-28T03:57:44.237000+02:00,Failed,LTE CA1,4320.0,2025-08-28 03:57:44.237000+02:00,2025-08-28 03:58:04.275000+02:00
542020041221088+20250828140337+Fiji-Nadi-LTE-DL-D!20250828140209,2025-08-28 04:01:05+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180141.0,2025-08-28T04:01:05.424000+02:00,-90.03,-11.1,10.42,2025-08-28T03:58:05.283000+02:00,Failed,LTE CA2,41152.0,2025-08-28 03:58:05.283000+02:00,2025-08-28 04:01:05.424000+02:00
542020041221088+20250828140457+Fiji-Nadi-LTE-DL-D!20250828140425,2025-08-28 04:04:06+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180147.0,2025-08-28T04:04:06.568000+02:00,-90.06,-10.6,10.72,2025-08-28T04:01:06.421000+02:00,Failed,LTE CA2,32632.0,2025-08-28 04:01:06.421000+02:00,2025-08-28 04:04:06.568000+02:00
542020041221088+20250828140938+Fiji-Nadi-LTE-DL-D!20250828140855,2025-08-28 04:07:07+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180133.0,2025-08-28T04:07:07.680000+02:00,-87.26,-10.66,11.24,2025-08-28T04:04:07.547000+02:00,Failed,LTE CA2,23072.0,2025-08-28 04:04:07.547000+02:00,2025-08-28 04:07:07.680000+02:00
542020041221088+20250828141158+Fiji-Nadi-LTE-DL-D!20250828141111,2025-08-28 04:10:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180186.0,2025-08-28T04:10:08.883000+02:00,-99.05,-11.13,8.57,2025-08-28T04:07:08.698000+02:00,Failed,LTE CA2,22352.0,2025-08-28 04:07:08.698000+02:00,2025-08-28 04:10:08.883000+02:00
542020041221088+20250828141358+Fiji-Nadi-LTE-DL-D!20250828141324,2025-08-28 04:13:09+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180125.0,2025-08-28T04:13:09.960000+02:00,-98.6,-11.18,7.94,2025-08-28T04:10:09.835000+02:00,Failed,LTE CA2,13192.0,2025-08-28 04:10:09.835000+02:00,2025-08-28 04:13:09.960000+02:00
542020041221088+20250828141838+Fiji-Nadi-LTE-DL-D!20250828141754,2025-08-28 04:16:11+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180139.0,2025-08-28T04:16:11.103000+02:00,-93.6,-13.36,13.33,2025-08-28T04:13:10.965000+02:00,Failed,LTE CA3,59664.0,2025-08-28 04:13:10.965000+02:00,2025-08-28 04:16:11.103000+02:00
542020041221088+20250828142038+Fiji-Nadi-LTE-DL-D!20250828142010,2025-08-28 04:19:12+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180134.0,2025-08-28T04:19:12.247000+02:00,-99.78,-12.7,7.7,2025-08-28T04:16:12.114000+02:00,Failed,LTE CA2,28968.0,2025-08-28 04:16:12.114000+02:00,2025-08-28 04:19:12.247000+02:00
542020041221088+20250828142258+Fiji-Nadi-LTE-DL-D!20250828142226,2025-08-28 04:22:13+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180146.0,2025-08-28T04:22:13.406000+02:00,-84.39,-10.72,12.7,2025-08-28T04:19:13.260000+02:00,Failed,LTE CA2,88096.0,2025-08-28 04:19:13.260000+02:00,2025-08-28 04:22:13.406000+02:00
542020041221088+20250828142739+Fiji-Nadi-LTE-DL-D!20250828142656,2025-08-28 04:25:14+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180133.0,2025-08-28T04:25:14.531000+02:00,-89.13,-10.82,12.03,2025-08-28T04:22:14.399000+02:00,Failed,LTE CA1,28672.0,2025-08-28 04:22:14.399000+02:00,2025-08-28 04:25:14.531000+02:00
542020041221088+20250828142959+Fiji-Nadi-LTE-DL-D!20250828142912,2025-08-28 04:28:15+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180142.0,2025-08-28T04:28:15.668000+02:00,-87.1,-9.88,18.73,2025-08-28T04:25:15.526000+02:00,Failed,LTE CA2,90720.0,2025-08-28 04:25:15.526000+02:00,2025-08-28 04:28:15.668000+02:00
542020041221088+20250828143139+Fiji-Nadi-LTE-DL-D!20250828143127,2025-08-28 04:31:16+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180138.0,2025-08-28T04:31:16.806000+02:00,-99.01,-10.59,10.96,2025-08-28T04:28:16.669000+02:00,Failed,LTE CA2,53408.0,2025-08-28 04:28:16.669000+02:00,2025-08-28 04:31:16.806000+02:00
542020041221088+20250828143639+Fiji-Nadi-LTE-DL-D!20250828143559,2025-08-28 04:34:17+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180137.0,2025-08-28T04:34:17.947000+02:00,-92.76,-11.32,10.11,2025-08-28T04:31:17.810000+02:00,Failed,LTE CA2,43680.0,2025-08-28 04:31:17.810000+02:00,2025-08-28 04:34:17.947000+02:00
542020041221088+20250828143859+Fiji-Nadi-LTE-DL-D!20250828143815,2025-08-28 04:37:19+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180130.0,2025-08-28T04:37:19.083000+02:00,-100.68,-11.72,8.92,2025-08-28T04:34:18.954000+02:00,Failed,LTE CA2,20648.0,2025-08-28 04:34:18.954000+02:00,2025-08-28 04:37:19.083000+02:00
542020041221088+20250828144059+Fiji-Nadi-LTE-DL-D!20250828144029,2025-08-28 04:40:20+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180117.0,2025-08-28T04:40:20.196000+02:00,-94.6,-11.62,8.27,2025-08-28T04:37:20.081000+02:00,Failed,LTE CA2,41680.0,2025-08-28 04:37:20.081000+02:00,2025-08-28 04:40:20.196000+02:00
542020041221088+20250828144339+Fiji-Nadi-LTE-DL-D!20250828144308,2025-08-28 04:43:08+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,167094.0,2025-08-28T04:43:08.279000+02:00,-92.3,-11.56,11.18,2025-08-28T04:40:21.186000+02:00,Failed,LTE CA2,43320.0,2025-08-28 04:40:21.186000+02:00,2025-08-28 04:43:08.279000+02:00
542020041221088+20250828153602+Fiji-Nadi-LTE-DL-D!20250828152027,2025-08-28 05:19:24+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180148.0,2025-08-28T05:19:24.092000+02:00,-81.57,-8.86,23.33,2025-08-28T05:16:23.944000+02:00,Failed,LTE CA2,69032.0,2025-08-28 05:16:23.944000+02:00,2025-08-28 05:19:24.092000+02:00
542020041221088+20250828153702+Fiji-Nadi-LTE-DL-D!20250828152243,2025-08-28 05:22:25+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180138.0,2025-08-28T05:22:25.211000+02:00,-92.24,-10.39,9.26,2025-08-28T05:19:25.074000+02:00,Failed,LTE CA2,39792.0,2025-08-28 05:19:25.074000+02:00,2025-08-28 05:22:25.211000+02:00
542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,2025-08-28 05:25:26+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180134.0,2025-08-28T05:25:26.338000+02:00,-87.53,-9.7,16.86,2025-08-28T05:22:26.205000+02:00,Failed,LTE CA2,103784.0,2025-08-28 05:22:26.205000+02:00,2025-08-28 05:25:26.338000+02:00
542020041221088+20250828153922+Fiji-Nadi-LTE-DL-D!20250828152928,2025-08-28 05:28:27+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180113.0,2025-08-28T05:28:27.453000+02:00,-90.06,-9.66,12.14,2025-08-28T05:25:27.340000+02:00,Failed,LTE CA2,58808.0,2025-08-28 05:25:27.340000+02:00,2025-08-28 05:28:27.453000+02:00
542020041221088+20250828154002+Fiji-Nadi-LTE-DL-D!20250828153143,2025-08-28 05:31:28+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,180126.0,2025-08-28T05:31:28.573000+02:00,-102.94,-10.78,7.42,2025-08-28T05:28:28.448000+02:00,Failed,LTE CA2,40152.0,2025-08-28 05:28:28.448000+02:00,2025-08-28 05:31:28.573000+02:00
542020041221088+20250828154042+Fiji-Nadi-LTE-DL-D!20250828153246,2025-08-28 05:32:46+02:00,Fiji-Nadi-LTE-DL-D,DL-D,HTTP/HTTPS Download,77073.0,2025-08-28T05:32:46.665000+02:00,-98.11,-10.17,9.42,2025-08-28T05:31:29.593000+02:00,Failed,LTE CA1,18592.0,2025-08-28 05:31:29.593000+02:00,2025-08-28 05:32:46.665000+02:00
542020041221088+20250829101853+Nawaka-MO!20250829101206,2025-08-29 00:11:55+02:00,Nawaka-MO,MO,MO Call,104128.0,2025-08-29T00:11:55.944000+02:00,-87.4,-13.59,6.41,2025-08-29T00:10:11.816000+02:00,Success,HSPA+,0.0,2025-08-29 00:10:11.816000+02:00,2025-08-29 00:11:55.944000+02:00
542020041221088+20250829101913+Nawaka-MO!20250829101408,2025-08-29 00:13:57+02:00,Nawaka-MO,MO,MO Call,101124.0,2025-08-29T00:13:57.317000+02:00,-87.84,-11.93,4.77,2025-08-29T00:12:16.193000+02:00,Success,WCDMA,40.0,2025-08-29 00:12:16.193000+02:00,2025-08-29 00:13:57.317000+02:00
542020041221088+20250829102013+Nawaka-MO!20250829101612,2025-08-29 00:16:01+02:00,Nawaka-MO,MO,MO Call,104103.0,2025-08-29T00:16:01.640000+02:00,-89.71,-10.76,6.6,2025-08-29T00:14:17.537000+02:00,Success,HSPA+,56.0,2025-08-29 00:14:17.537000+02:00,2025-08-29 00:16:01.640000+02:00
542020041221088+20250829102033+Nawaka-MO!20250829101815,2025-08-29 00:18:04+02:00,Nawaka-MO,MO,MO Call,102096.0,2025-08-29T00:18:04.160000+02:00,-100.13,-12.6,6.01,2025-08-29T00:16:22.064000+02:00,Success,HSPA+,64.0,2025-08-29 00:16:22.064000+02:00,2025-08-29 00:18:04.160000+02:00
542020041221088+20250829102053+Nawaka-MO!20250829101916,2025-08-29 00:19:15+02:00,Nawaka-MO,MO,MO Call,51085.0,2025-08-29T00:19:15.718000+02:00,-92.82,-10.52,5.33,2025-08-29T00:18:24.633000+02:00,Success,WCDMA,0.0,2025-08-29 00:18:24.633000+02:00,2025-08-29 00:19:15.718000+02:00
542020041221088+20250829102713+Nawaka-LTE-DL!20250829102643,2025-08-29 00:25:43+02:00,Nawaka-LTE-DL,DL,HTTP/HTTPS Download,180096.0,2025-08-29T00:25:43.363000+02:00,-105.66,-11.38,4.71,2025-08-29T00:22:43.268000+02:00,Failed,LTE CA1,13880.0,2025-08-29 00:22:43.268000+02:00,2025-08-29 00:25:43.363000+02:00
542020041221088+20250829102934+Nawaka-LTE-DL!20250829102857,2025-08-29 00:28:44+02:00,Nawaka-LTE-DL,DL,HTTP/HTTPS Download,180120.0,2025-08-29T00:28:44.486000+02:00,-105.84,-10.81,4.24,2025-08-29T00:25:44.367000+02:00,Failed,LTE CA2,19176.0,2025-08-29 00:25:44.367000+02:00,2025-08-29 00:28:44.486000+02:00
542020041221088+20250829103354+Nawaka-LTE-DL!20250829103328,2025-08-29 00:31:45+02:00,Nawaka-LTE-DL,DL,HTTP/HTTPS Download,180094.0,2025-08-29T00:31:45.594000+02:00,-106.17,-11.07,4.06,2025-08-29T00:28:45.500000+02:00,Failed,LTE CA2,19272.0,2025-08-29 00:28:45.500000+02:00,2025-08-29 00:31:45.594000+02:00
542020041221088+20250829103614+Nawaka-LTE-DL!20250829103543,2025-08-29 00:34:46+02:00,Nawaka-LTE-DL,DL,HTTP/HTTPS Download,180106.0,2025-08-29T00:34:46.711000+02:00,-106.84,-11.33,4.1,2025-08-29T00:31:46.605000+02:00,Failed,LTE CA2,25160.0,2025-08-29 00:31:46.605000+02:00,2025-08-29 00:34:46.711000+02:00
542020041221088+20250829103754+Nawaka-LTE-DL!20250829103644,2025-08-29 00:36:44+02:00,Nawaka-LTE-DL,DL,HTTP/HTTPS Download,117069.0,2025-08-29T00:36:44.778000+02:00,-110.75,-11.61,4.19,2025-08-29T00:34:47.709000+02:00,Failed,LTE CA1,19048.0,2025-08-29 00:34:47.709000+02:00,2025-08-29 00:36:44.778000+02:00
