id,timestamp,id_route_test_label,id_test_type,Activity.Remote IPs,Activity.Source Ports,Activity.TTFB,Activity.DNS Resolution Time,Activity.Remote Address,Activity.Sub Activity,Activity.Error,Activity.Band,Activity.LCI,Activity.ARFCN,Activity.Private IP,Activity.Activity,Activity.Connection Reset,Activity.Duplicated ACK,Activity.Duration,Activity.End TimeStamp,Activity.Fast Retransmission,Activity.Out of Order,Activity.Packet Loss Rate,Activity.Power,Activity.Public IP,Activity.Quality,Activity.SINR,Activity.Size,Activity.Spurious Retransmission,Activity.Start TimeStamp,Activity.Status,Activity.TCP Window Update,Activity.Tech,Activity.Throughput,Activity.Throughput WIFI,Activity.Start TimeStamp_parsed,Activity.End TimeStamp_parsed
542020041221088+20250826130856+Fiji-Nadi-MO-D!20250826125356,2025-08-26 02:53:45+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,1.0,76.0,10.49.220.58,MO Call,0.0,0.0,109159.0,2025-08-26T02:53:45.430000+02:00,0.0,0.0,0.0,-79.98,82.132.238.195,-5.1,16.43,409.0,0.0,2025-08-26T02:51:56.271000+02:00,Success,0.0,HSPA+,24.0,0.0,2025-08-26 02:51:56.271000+02:00,2025-08-26 02:53:45.430000+02:00
542020041221088+20250826130916+Fiji-Nadi-MO-D!20250826125552,2025-08-26 02:55:41+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,153.0,3066.0,10.39.237.115,MO Call,0.0,0.0,96138.0,2025-08-26T02:55:41.683000+02:00,0.0,0.0,0.0,-74.06,82.132.220.191,-7.02,14.43,2655.0,0.0,2025-08-26T02:54:05.546000+02:00,Success,0.0,HSPA+,216.0,0.0,2025-08-26 02:54:05.546000+02:00,2025-08-26 02:55:41.683000+02:00
542020041221088+20250826130936+Fiji-Nadi-MO-D!20250826125801,2025-08-26 02:57:50+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,2.0,71.0,10.49.232.140,MO Call,0.0,0.0,108177.0,2025-08-26T02:57:50.752000+02:00,0.0,0.0,0.0,-82.48,No Network Available,-1.66,10.64,138.0,0.0,2025-08-26T02:56:02.575000+02:00,Success,0.0,HSPA+,8.0,0.0,2025-08-26 02:56:02.575000+02:00,2025-08-26 02:57:50.752000+02:00
542020041221088+20250826130956+Fiji-Nadi-MO-D!20250826130000,2025-08-26 02:59:49+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,1.0,250.0,500.0,10.29.244.183,MO Call,0.0,0.0,98075.0,2025-08-26T02:59:49.110000+02:00,0.0,0.0,0.0,-89.89,82.132.221.211,-11.66,11.2,4212.0,0.0,2025-08-26T02:58:11.035000+02:00,Failed,0.0,LTE CA3,336.0,1184.0,2025-08-26 02:58:11.035000+02:00,2025-08-26 02:59:49.110000+02:00
542020041221088+20250826130956+Fiji-Nadi-MO-D!20250826130019,2025-08-26 03:00:18+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,153.0,3066.0,10.29.244.183,MO Call,0.0,0.0,8109.0,2025-08-26T03:00:18.510000+02:00,0.0,0.0,0.0,-87.07,197.231.207.230,-12.5,9.52,76.0,0.0,2025-08-26T03:00:10.401000+02:00,Success,0.0,WCDMA,72.0,0.0,2025-08-26 03:00:10.401000+02:00,2025-08-26 03:00:18.510000+02:00
542020041221088+20250826141240+Fiji-Nadi-MO-D!20250826135200,2025-08-26 03:51:49+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,205.0,3087.0,10.29.244.183,MO Call,0.0,0.0,102142.0,2025-08-26T03:51:49.244000+02:00,0.0,0.0,0.0,-76.2,102.58.205.212,-8.82,9.44,1060.0,0.0,2025-08-26T03:50:07.102000+02:00,Success,0.0,WCDMA,80.0,0.0,2025-08-26 03:50:07.102000+02:00,2025-08-26 03:51:49.244000+02:00
542020041221088+20250826143543+Fiji-Nadi-MO-D!20250826135405,2025-08-26 03:53:54+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,217.0,3066.0,10.49.111.48,MO Call,0.0,0.0,105154.0,2025-08-26T03:53:54.978000+02:00,0.0,0.0,0.0,-84.28,156.163.152.39,-12.73,8.06,980.0,0.0,2025-08-26T03:52:09.824000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 03:52:09.824000+02:00,2025-08-26 03:53:54.978000+02:00
542020041221088+20250826144725+Fiji-Nadi-MO-D!20250826135607,2025-08-26 03:55:56+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,217.0,3087.0,10.39.127.26,MO Call,0.0,0.0,102152.0,2025-08-26T03:55:56.789000+02:00,0.0,0.0,0.0,-86.12,197.231.207.230,-13.32,3.67,1313.0,0.0,2025-08-26T03:54:14.638000+02:00,Success,0.0,WCDMA,96.0,0.0,2025-08-26 03:54:14.638000+02:00,2025-08-26 03:55:56.789000+02:00
542020041221088+20250826144745+Fiji-Nadi-MO-D!20250826135812,2025-08-26 03:58:01+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,205.0,3087.0,10.59.17.231,MO Call,0.0,0.0,105156.0,2025-08-26T03:58:01.752000+02:00,0.0,0.0,0.0,-79.94,82.132.187.235,-10.56,18.07,1105.0,0.0,2025-08-26T03:56:16.597000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 03:56:16.597000+02:00,2025-08-26 03:58:01.752000+02:00
542020041221088+20250826145026+Fiji-Nadi-MO-D!20250826140017,2025-08-26 04:00:06+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,204.0,3087.0,10.59.21.223,MO Call,0.0,0.0,105131.0,2025-08-26T04:00:06.752000+02:00,0.0,0.0,0.0,-73.96,105.81.22.209,-10.28,12.86,904.0,0.0,2025-08-26T03:58:21.621000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-26 03:58:21.621000+02:00,2025-08-26 04:00:06.752000+02:00
542020041221088+20250826150709+Fiji-Nadi-MO-D!20250826140223,2025-08-26 04:02:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3087.0,10.39.138.228,MO Call,0.0,0.0,106167.0,2025-08-26T04:02:12.759000+02:00,0.0,0.0,0.0,-67.39,No Network Available,-10.09,10.34,1161.0,0.0,2025-08-26T04:00:26.592000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 04:00:26.592000+02:00,2025-08-26 04:02:12.759000+02:00
542020041221088+20250826150909+Fiji-Nadi-MO-D!20250826140431,2025-08-26 04:04:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,205.0,3087.0,10.59.29.73,MO Call,0.0,0.0,107186.0,2025-08-26T04:04:20.195000+02:00,0.0,0.0,0.0,-71.18,82.132.220.248,-8.18,16.61,1062.0,0.0,2025-08-26T04:02:33.009000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:02:33.009000+02:00,2025-08-26 04:04:20.195000+02:00
542020041221088+20250826151731+Fiji-Nadi-MO-D!20250826140634,2025-08-26 04:06:23+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,27.0,3066.0,10.39.147.64,MO Call,0.0,0.0,103140.0,2025-08-26T04:06:23.125000+02:00,0.0,0.0,0.0,-70.04,No Network Available,-4.46,13.24,531.0,0.0,2025-08-26T04:04:39.985000+02:00,Success,0.0,HSPA+,40.0,0.0,2025-08-26 04:04:39.985000+02:00,2025-08-26 04:06:23.125000+02:00
542020041221088+20250826152152+Fiji-Nadi-MO-D!20250826140838,2025-08-26 04:08:27+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,204.0,3087.0,10.39.150.249,MO Call,0.0,0.0,104166.0,2025-08-26T04:08:27.021000+02:00,0.0,0.0,0.0,-72.83,82.132.215.224,-9.89,-0.72,1010.0,0.0,2025-08-26T04:06:42.856000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:06:42.856000+02:00,2025-08-26 04:08:27.021000+02:00
542020041221088+20250826152212+Fiji-Nadi-MO-D!20250826141040,2025-08-26 04:10:29+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3087.0,10.39.155.92,MO Call,0.0,0.0,103148.0,2025-08-26T04:10:29.900000+02:00,0.0,0.0,0.0,-76.3,No Network Available,-12.16,-0.33,874.0,0.0,2025-08-26T04:08:46.752000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-26 04:08:46.752000+02:00,2025-08-26 04:10:29.900000+02:00
542020041221088+20250826152232+Fiji-Nadi-MO-D!20250826141247,2025-08-26 04:12:36+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,196.0,3066.0,10.29.148.99,MO Call,0.0,0.0,106137.0,2025-08-26T04:12:36.114000+02:00,0.0,0.0,0.0,-64.54,45.117.247.226,-10.21,10.94,1013.0,0.0,2025-08-26T04:10:49.977000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:10:49.977000+02:00,2025-08-26 04:12:36.114000+02:00
542020041221088+20250826152252+Fiji-Nadi-MO-D!20250826141450,2025-08-26 04:14:39+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,313.0,3066.0,10.49.151.66,MO Call,0.0,0.0,103104.0,2025-08-26T04:14:39.306000+02:00,0.0,0.0,0.0,-68.85,No Network Available,-10.67,12.0,957.0,0.0,2025-08-26T04:12:56.202000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:12:56.202000+02:00,2025-08-26 04:14:39.306000+02:00
542020041221088+20250826152312+Fiji-Nadi-MO-D!20250826141658,2025-08-26 04:16:47+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,196.0,3066.0,10.29.156.142,MO Call,0.0,0.0,108151.0,2025-08-26T04:16:47.808000+02:00,0.0,0.0,0.0,-66.0,82.132.229.181,-10.19,11.15,1027.0,0.0,2025-08-26T04:14:59.657000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:14:59.657000+02:00,2025-08-26 04:16:47.808000+02:00
542020041221088+20250826152332+Fiji-Nadi-MO-D!20250826141901,2025-08-26 04:18:50+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3066.0,10.39.172.200,MO Call,0.0,0.0,103137.0,2025-08-26T04:18:50.615000+02:00,0.0,0.0,0.0,-69.49,82.132.186.251,-11.48,9.43,673.0,0.0,2025-08-26T04:17:07.479000+02:00,Success,0.0,HSPA+,48.0,0.0,2025-08-26 04:17:07.479000+02:00,2025-08-26 04:18:50.615000+02:00
542020041221088+20250826152352+Fiji-Nadi-MO-D!20250826142106,2025-08-26 04:20:55+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3087.0,10.39.177.80,MO Call,0.0,0.0,105135.0,2025-08-26T04:20:55.651000+02:00,0.0,0.0,0.0,-70.28,82.132.221.182,-11.55,7.84,1032.0,0.0,2025-08-26T04:19:10.516000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:19:10.516000+02:00,2025-08-26 04:20:55.651000+02:00
542020041221088+20250826152412+Fiji-Nadi-MO-D!20250826142310,2025-08-26 04:22:59+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3066.0,10.49.168.242,MO Call,0.0,0.0,104154.0,2025-08-26T04:22:59.633000+02:00,0.0,0.0,0.0,-71.74,No Network Available,-12.14,5.64,1081.0,0.0,2025-08-26T04:21:15.479000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 04:21:15.479000+02:00,2025-08-26 04:22:59.633000+02:00
542020041221088+20250826152432+Fiji-Nadi-MO-D!20250826142514,2025-08-26 04:25:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,197.0,3066.0,10.29.173.5,MO Call,0.0,0.0,104137.0,2025-08-26T04:25:03.558000+02:00,0.0,0.0,0.0,-68.81,No Network Available,-9.88,14.98,1043.0,0.0,2025-08-26T04:23:19.422000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 04:23:19.422000+02:00,2025-08-26 04:25:03.558000+02:00
542020041221088+20250826152452+Fiji-Nadi-MO-D!20250826142724,2025-08-26 04:27:13+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,197.0,3087.0,10.29.178.94,MO Call,0.0,0.0,110168.0,2025-08-26T04:27:13.603000+02:00,0.0,0.0,0.0,-80.72,102.56.187.220,-13.03,6.23,1081.0,0.0,2025-08-26T04:25:23.435000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:25:23.435000+02:00,2025-08-26 04:27:13.603000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826142932,2025-08-26 04:29:21+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,297.0,3066.0,10.59.82.29,MO Call,0.0,0.0,108114.0,2025-08-26T04:29:21.604000+02:00,0.0,0.0,0.0,-64.97,41.64.196.45,-9.83,9.1,1404.0,0.0,2025-08-26T04:27:33.490000+02:00,Success,0.0,HSPA+,96.0,0.0,2025-08-26 04:27:33.490000+02:00,2025-08-26 04:29:21.604000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826143138,2025-08-26 04:31:27+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,196.0,3087.0,10.49.188.35,MO Call,0.0,0.0,106156.0,2025-08-26T04:31:27.591000+02:00,0.0,0.0,0.0,-66.84,82.132.212.177,-11.98,7.48,965.0,0.0,2025-08-26T04:29:41.435000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:29:41.435000+02:00,2025-08-26 04:31:27.591000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826143344,2025-08-26 04:33:33+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,305.0,3066.0,10.59.90.141,MO Call,0.0,0.0,106145.0,2025-08-26T04:33:33.494000+02:00,0.0,0.0,0.0,-71.73,82.132.220.213,-12.3,8.21,1221.0,0.0,2025-08-26T04:31:47.349000+02:00,Success,0.0,HSPA+,88.0,0.0,2025-08-26 04:31:47.349000+02:00,2025-08-26 04:33:33.494000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826143549,2025-08-26 04:35:38+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,297.0,3066.0,10.29.199.8,MO Call,0.0,0.0,105122.0,2025-08-26T04:35:38.304000+02:00,0.0,0.0,0.0,-63.39,102.218.86.131,-10.82,11.43,1299.0,0.0,2025-08-26T04:33:53.182000+02:00,Success,0.0,HSPA+,96.0,0.0,2025-08-26 04:33:53.182000+02:00,2025-08-26 04:35:38.304000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826143754,2025-08-26 04:37:43+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,313.0,3066.0,10.59.103.131,MO Call,0.0,0.0,105161.0,2025-08-26T04:37:43.874000+02:00,0.0,0.0,0.0,-62.54,No Network Available,-10.35,9.65,1172.0,0.0,2025-08-26T04:35:58.714000+02:00,Success,0.0,HSPA+,88.0,0.0,2025-08-26 04:35:58.714000+02:00,2025-08-26 04:37:43.874000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826143959,2025-08-26 04:39:48+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,212.0,3087.0,10.29.207.108,MO Call,0.0,0.0,104148.0,2025-08-26T04:39:48.249000+02:00,0.0,0.0,0.0,-67.69,82.132.212.139,-5.44,7.73,993.0,0.0,2025-08-26T04:38:04.101000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:38:04.101000+02:00,2025-08-26 04:39:48.249000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826144209,2025-08-26 04:41:58+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,212.0,3087.0,10.59.112.17,MO Call,0.0,0.0,110149.0,2025-08-26T04:41:58.474000+02:00,0.0,0.0,0.0,-76.62,No Network Available,-7.75,5.31,1078.0,0.0,2025-08-26T04:40:08.325000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:40:08.325000+02:00,2025-08-26 04:41:58.474000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826144412,2025-08-26 04:44:01+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,39.0,3087.0,10.39.230.162,MO Call,0.0,0.0,103168.0,2025-08-26T04:44:01.973000+02:00,0.0,0.0,0.0,-83.92,92.40.170.132,-10.31,5.85,974.0,0.0,2025-08-26T04:42:18.806000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:42:18.806000+02:00,2025-08-26 04:44:01.973000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826144619,2025-08-26 04:46:08+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,436.0,3087.0,10.49.222.101,MO Call,0.0,0.0,106150.0,2025-08-26T04:46:08.413000+02:00,0.0,0.0,0.0,-67.28,82.132.232.138,-7.43,16.76,1064.0,0.0,2025-08-26T04:44:22.263000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 04:44:22.263000+02:00,2025-08-26 04:46:08.413000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826144817,2025-08-26 04:48:06+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,Call Block,41.0,,41186.0,10.49.228.13,MO Call,0.0,0.0,98078.0,2025-08-26T04:48:06.826000+02:00,0.0,0.0,0.0,-90.88,82.132.220.248,-12.21,6.01,119504.0,0.0,2025-08-26T04:46:28.748000+02:00,Failed,0.0,LTE CA1,9744.0,9120.0,2025-08-26 04:46:28.748000+02:00,2025-08-26 04:48:06.826000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826145023,2025-08-26 04:50:12+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,367.0,3087.0,10.49.228.13,MO Call,0.0,0.0,104174.0,2025-08-26T04:50:12.166000+02:00,0.0,0.0,0.0,-75.97,No Network Available,-10.88,6.61,561.0,0.0,2025-08-26T04:48:27.992000+02:00,Success,0.0,HSPA+,40.0,0.0,2025-08-26 04:48:27.992000+02:00,2025-08-26 04:50:12.166000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826145229,2025-08-26 04:52:18+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,436.0,3066.0,10.39.246.131,MO Call,0.0,0.0,106182.0,2025-08-26T04:52:18.832000+02:00,0.0,0.0,0.0,-78.35,No Network Available,-4.87,11.52,536.0,0.0,2025-08-26T04:50:32.650000+02:00,Success,0.0,HSPA+,40.0,0.0,2025-08-26 04:50:32.650000+02:00,2025-08-26 04:52:18.832000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826145438,2025-08-26 04:54:27+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,61.0,65.0,10.59.136.190,MO Call,0.0,0.0,108156.0,2025-08-26T04:54:27.736000+02:00,0.0,0.0,0.0,-78.94,No Network Available,-1.46,14.78,372.0,0.0,2025-08-26T04:52:39.581000+02:00,Success,0.0,HSPA+,24.0,0.0,2025-08-26 04:52:39.581000+02:00,2025-08-26 04:54:27.736000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826145642,2025-08-26 04:56:31+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,145.0,3066.0,10.29.242.137,MO Call,0.0,0.0,103152.0,2025-08-26T04:56:31.147000+02:00,0.0,0.0,0.0,-78.32,No Network Available,-13.69,6.88,999.0,0.0,2025-08-26T04:54:47.995000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 04:54:47.995000+02:00,2025-08-26 04:56:31.147000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826145850,2025-08-26 04:58:39+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,148.0,3087.0,10.29.246.244,MO Call,0.0,0.0,107134.0,2025-08-26T04:58:39.302000+02:00,0.0,0.0,0.0,-77.83,No Network Available,-4.44,9.8,369.0,0.0,2025-08-26T04:56:52.168000+02:00,Success,0.0,HSPA+,24.0,0.0,2025-08-26 04:56:52.168000+02:00,2025-08-26 04:58:39.302000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826150057,2025-08-26 05:00:46+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,328.0,3066.0,10.29.250.138,MO Call,0.0,0.0,107162.0,2025-08-26T05:00:46.734000+02:00,0.0,0.0,0.0,-70.04,No Network Available,-9.85,13.43,1100.0,0.0,2025-08-26T04:58:59.572000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 04:58:59.572000+02:00,2025-08-26 05:00:46.734000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826150303,2025-08-26 05:02:52+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,344.0,3066.0,10.39.10.233,MO Call,0.0,0.0,105148.0,2025-08-26T05:02:52.018000+02:00,0.0,0.0,0.0,-76.54,82.132.236.157,-8.66,7.7,921.0,0.0,2025-08-26T05:01:06.871000+02:00,Success,0.0,HSPA+,64.0,0.0,2025-08-26 05:01:06.871000+02:00,2025-08-26 05:02:52.018000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826150509,2025-08-26 05:04:58+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,390.0,3066.0,10.39.15.235,MO Call,0.0,0.0,106166.0,2025-08-26T05:04:58.107000+02:00,0.0,0.0,0.0,-82.92,102.218.86.131,-10.07,6.91,1140.0,0.0,2025-08-26T05:03:11.941000+02:00,Success,0.0,HSPA+,80.0,0.0,2025-08-26 05:03:11.941000+02:00,2025-08-26 05:04:58.107000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826150712,2025-08-26 05:07:00+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,395.0,3087.0,10.49.9.101,MO Call,0.0,0.0,103133.0,2025-08-26T05:07:00.995000+02:00,0.0,0.0,0.0,-76.82,27.123.172.254,-9.17,7.44,934.0,0.0,2025-08-26T05:05:17.862000+02:00,Success,0.0,HSPA,72.0,0.0,2025-08-26 05:05:17.862000+02:00,2025-08-26 05:07:00.995000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826150914,2025-08-26 05:09:03+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,438.0,3066.0,10.59.168.121,MO Call,0.0,0.0,103178.0,2025-08-26T05:09:03.768000+02:00,0.0,0.0,0.0,-77.75,82.132.229.181,-11.21,8.07,971.0,0.0,2025-08-26T05:07:20.590000+02:00,Success,0.0,HSPA,72.0,0.0,2025-08-26 05:07:20.590000+02:00,2025-08-26 05:09:03.768000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826151121,2025-08-26 05:11:10+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,488.0,3066.0,10.59.173.65,MO Call,0.0,0.0,107149.0,2025-08-26T05:11:10.760000+02:00,0.0,0.0,0.0,-74.97,No Network Available,-7.8,5.15,967.0,0.0,2025-08-26T05:09:23.612000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 05:09:23.612000+02:00,2025-08-26 05:11:10.760000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826151327,2025-08-26 05:13:16+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,496.0,3066.0,10.49.25.255,MO Call,0.0,0.0,105153.0,2025-08-26T05:13:16.212000+02:00,0.0,0.0,0.0,-79.27,82.132.215.203,-8.82,5.13,1037.0,0.0,2025-08-26T05:11:31.059000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 05:11:31.059000+02:00,2025-08-26 05:13:16.212000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826151532,2025-08-26 05:15:20+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,488.0,3066.0,10.39.43.95,MO Call,0.0,0.0,105148.0,2025-08-26T05:15:20.996000+02:00,0.0,0.0,0.0,-78.05,No Network Available,-9.98,5.82,1234.0,0.0,2025-08-26T05:13:35.849000+02:00,Success,0.0,HSPA+,88.0,0.0,2025-08-26 05:13:35.849000+02:00,2025-08-26 05:15:20.996000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826151736,2025-08-26 05:17:25+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,438.0,3066.0,10.39.47.245,MO Call,0.0,0.0,105135.0,2025-08-26T05:17:25.909000+02:00,0.0,0.0,0.0,-78.6,154.238.164.145,-10.37,8.48,1042.0,0.0,2025-08-26T05:15:40.774000+02:00,Success,0.0,HSPA,72.0,0.0,2025-08-26 05:15:40.774000+02:00,2025-08-26 05:17:25.909000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826151943,2025-08-26 05:19:32+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,,397.0,3066.0,10.29.39.213,MO Call,0.0,0.0,106152.0,2025-08-26T05:19:32.113000+02:00,0.0,0.0,0.0,-86.67,No Network Available,-5.0,9.42,727.0,0.0,2025-08-26T05:17:45.962000+02:00,Success,0.0,HSPA,48.0,0.0,2025-08-26 05:17:45.962000+02:00,2025-08-26 05:19:32.113000+02:00
542020041221088+20250826152508+Fiji-Nadi-MO-D!20250826152133,2025-08-26 05:21:32+02:00,Fiji-Nadi-MO-D,MO-D,,,,,,,,8.0,397.0,3087.0,10.29.44.124,MO Call,0.0,0.0,100149.0,2025-08-26T05:21:32.247000+02:00,0.0,0.0,0.0,-87.26,82.132.199.1,-12.4,9.12,981.0,0.0,2025-08-26T05:19:52.098000+02:00,Success,0.0,HSPA+,72.0,0.0,2025-08-26 05:19:52.098000+02:00,2025-08-26 05:21:32.247000+02:00
542020041221088+20250827094505+Fiji-Nadi-LTE-DL-D!20250827094151,2025-08-26 23:40:50+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9,44460$$$$44464$$$$44470$$$$44262$$$$44274$$$$44284,1294.8333740234375,126.33333587646484,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.6),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,145.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180133.0,2025-08-26T23:40:50.246000+02:00,0.0,0.0,0.0,-107.94,82.132.214.255,-11.06,9.1,747534.0,0.0,2025-08-26T23:37:50.113000+02:00,Failed,0.0,LTE CA1,33192.0,0.0,2025-08-26 23:37:50.113000+02:00,2025-08-26 23:40:50.246000+02:00
542020041221088+20250827094725+Fiji-Nadi-LTE-DL-D!20250827094401,2025-08-26 23:43:51+02:00,Fiji-Nadi-LTE-DL-D,DL-D,syd.download.datapacket.com/143.244.62.9$$$$syd.download.datapacket.com/143.244.62.5,41372$$$$44640$$$$37408$$$$41804$$$$41818$$$$48212$$$$47388,10106.3330078125,747.3333129882812,syd.download.datapacket.com (143.244.62.9)$$$$syd.download.datapacket.com (143.244.62.5),https://syd.download.datapacket.com/10000mb.bin,Timeout,41.0,288.0,41186.0,10.29.185.227,HTTP/HTTPS Download,0.0,0.0,180124.0,2025-08-26T23:43:51.333000+02:00,0.0,0.0,0.0,-107.16,51.252.238.97,-11.2,9.16,696604.0,0.0,2025-08-26T23:40:51.209000+02:00,Failed,0.0,LTE CA1,30936.0,0.0,2025-08-26 23:40:51.209000+02:00,2025-08-26 23:43:51.333000+02:00
